mono_mass	mz	charge	rt	intensity	detection
3693.57732	924.40161	4	74.3706		PSM
3694.59772	924.65671	4	74.7084		PSM
3696.48642	925.12888	4	44.9494		PSM
3696.57582	1233.19922	3	57.3189		PSM
3696.57582	925.15123	4	57.4559		PSM
3696.65512	1233.22565	3	63.9515		PSM
3696.65512	925.17106	4	64.0240		PSM
3696.66102	1233.22762	3	43.2301		PSM
3696.66102	925.17253	4	43.3912		PSM
3697.51472	1233.51218	3	50.1944		PSM
3698.48212	1233.83465	3	18.2424		PSM
3699.67592	1234.23258	3	68.7723		PSM
3699.67592	925.92626	4	68.8299		PSM
3700.55212	1234.52465	3	31.4452		PSM
3700.65992	1234.56058	3	49.6445		PSM
3700.65992	926.17226	4	49.8621		PSM
3703.56382	926.89823	4	61.8390		PSM
3703.71982	1235.58055	3	55.2315		PSM
3703.71982	926.93723	4	55.2329		PSM
3704.42262	1235.81482	3	19.8708		PSM
3704.62182	1235.88122	3	21.3423		PSM
3704.79532	927.20611	4	58.2500		PSM
3705.53102	1236.18428	3	51.4478		PSM
3705.69132	927.43011	4	58.2945		PSM
3705.79452	927.45591	4	58.2500		PSM
3705.79572	927.45621	4	57.9051		PSM
3705.79612	1236.27265	3	58.5337		PSM
3705.79972	1236.27385	3	58.1967		PSM
3705.80112	927.45756	4	58.2945		PSM
3706.55142	1236.52442	3	51.0358		PSM
3706.55142	927.64513	4	50.1630		PSM
3707.48112	1236.83432	3	19.5140		PSM
3708.58692	1237.20292	3	37.8545		PSM
3708.58692	928.15401	4	37.9023		PSM
3708.61692	928.16151	4	65.3324		PSM
3711.68712	928.92906	4	66.3628		PSM
3711.70962	928.93468	4	62.5540		PSM
3712.59842	1238.54008	3	36.7768		PSM
3712.60242	929.15788	4	36.8129		PSM
3712.68102	1238.56762	3	66.5884		PSM
3713.56662	1238.86282	3	59.4437		PSM
3713.57852	929.40191	4	69.8376		PSM
3713.61222	1238.87802	3	53.3162		PSM
3713.61222	929.41033	4	53.0215		PSM
3713.68632	929.42886	4	65.0665		PSM
3714.59892	1239.20692	3	70.1724		PSM
3714.59892	929.65701	4	70.2672		PSM
3716.39952	1239.80712	3	16.5628		PSM
3718.53622	1240.51935	3	44.6356		PSM
3720.58372	931.15321	4	57.4114		PSM
3720.67762	1241.23315	3	45.2075		PSM
3720.67762	931.17668	4	45.9173		PSM
3720.71142	931.18513	4	72.3155		PSM
3721.52592	1241.51592	3	50.1656		PSM
3721.69262	1241.57148	3	63.2909		PSM
3721.69262	931.43043	4	63.2841		PSM
3721.69802	1241.57328	3	67.3492		PSM
3722.54632	931.64386	4	50.1957		PSM
3722.55492	931.64601	4	40.3146		PSM
3722.67542	1241.89908	3	61.0094		PSM
3722.71842	1241.91342	3	67.3055		PSM
3722.71842	931.68688	4	66.9971		PSM
3723.57392	1242.19858	3	32.9925		PSM
3723.60712	1242.20965	3	62.9922		PSM
3723.60712	931.90906	4	66.2359		PSM
3724.68242	1242.56808	3	44.1019		PSM
3724.68242	932.17788	4	44.0670		PSM
3725.63002	1242.88395	3	56.2090		PSM
3725.63002	932.41478	4	56.2321		PSM
3725.66642	932.42388	4	46.0025		PSM
3726.77212	1243.26465	3	63.0490		PSM
3727.68202	1243.56795	3	66.2904		PSM
3727.68202	932.92778	4	66.5844		PSM
3727.74622	932.94383	4	57.5807		PSM
3728.61262	933.16043	4	34.1535		PSM
3728.63962	933.16718	4	39.8679		PSM
3729.56152	1244.19445	3	59.7775		PSM
3729.56152	933.39766	4	59.9389		PSM
3729.63302	933.41553	4	34.1535		PSM
3730.59392	1244.53858	3	67.6902		PSM
3730.63012	1244.55065	3	36.5527		PSM
3730.63012	933.66481	4	33.4289		PSM
3730.67002	1244.56395	3	76.3526		PSM
3732.61872	1245.21352	3	52.8141		PSM
3732.67622	1245.23268	3	54.4143		PSM
3732.67622	934.17633	4	54.4442		PSM
3735.58382	1246.20188	3	26.2752		PSM
3735.66602	1246.22928	3	73.2199		PSM
3736.47802	935.12678	4	35.6398		PSM
3736.66592	935.17376	4	62.3081		PSM
3737.43152	1246.81778	3	24.9053		PSM
3737.49842	1246.84008	3	36.6264		PSM
3737.49842	935.38188	4	36.0484		PSM
3737.65652	935.42141	4	52.3320		PSM
3737.68162	1246.90115	3	64.1591		PSM
3737.68162	935.42768	4	64.0101		PSM
3738.67042	1247.23075	3	57.2482		PSM
3738.71332	1247.24505	3	66.9288		PSM
3738.71332	935.68561	4	67.0908		PSM
3739.63582	1247.55255	3	54.1975		PSM
3740.60002	1247.87395	3	60.9903		PSM
3740.60002	936.15728	4	61.0313		PSM
3740.62252	1247.88145	3	62.9270		PSM
3740.75012	1247.92398	3	58.9247		PSM
3741.64552	1248.22245	3	58.1515		PSM
3741.64552	936.41866	4	58.2225		PSM
3742.56132	1248.52772	3	46.4069		PSM
3743.72462	1248.91548	3	66.5178		PSM
3744.54072	749.91542	5	46.1324		PSM
3744.84842	937.21938	4	72.7921		PSM
3746.55762	937.64668	4	50.5526		PSM
3746.89242	750.38576	5	70.0629		PSM
3747.57802	1250.19995	3	50.5190		PSM
3747.57802	937.90178	4	50.8932		PSM
3747.64542	1250.22242	3	33.5952		PSM
3747.64542	937.91863	4	33.6187		PSM
3747.85872	937.97196	4	72.3101		PSM
3748.57592	938.15126	4	53.4382		PSM
3748.65872	938.17196	4	59.7473		PSM
3750.46582	1251.16255	3	30.3180		PSM
3752.66092	1251.89425	3	57.2305		PSM
3752.66092	939.17251	4	57.2770		PSM
3753.49332	939.38061	4	33.0076		PSM
3753.64822	1252.22335	3	74.5359		PSM
3754.51372	1252.51185	3	33.0062		PSM
3754.51372	939.63571	4	33.4129		PSM
3754.62422	1252.54868	3	57.6571		PSM
3756.60932	1253.21038	3	29.9051		PSM
3759.54162	940.89268	4	36.2952		PSM
3759.56272	1254.19485	3	45.4846		PSM
3759.56272	940.89796	4	45.1514		PSM
3760.54672	941.14396	4	45.4968		PSM
3760.62752	1254.54978	3	67.0310		PSM
3760.77762	941.20168	4	54.3939		PSM
3760.84332	941.21811	4	70.4227		PSM
3761.44412	1254.82198	3	21.5514		PSM
3761.57842	1254.86675	3	44.4655		PSM
3761.57842	941.40188	4	43.9284		PSM
3762.55252	941.64541	4	50.5027		PSM
3762.56242	941.64788	4	43.9446		PSM
3763.50162	1255.50782	3	76.3675		PSM
3763.56032	1255.52738	3	49.4210		PSM
3763.57292	1255.53158	3	49.9680		PSM
3763.57292	941.90051	4	49.9902		PSM
3763.74492	1255.58892	3	67.0310		PSM
3764.80892	1255.94358	3	58.1651		PSM
3764.80892	942.20951	4	58.1842		PSM
3765.70622	942.43383	4	59.2016		PSM
3769.62972	943.41471	4	39.9306		PSM
3769.70792	1257.57658	3	71.5926		PSM
3769.71372	1257.57852	3	38.8459		PSM
3771.63682	1258.21955	3	57.2128		PSM
3771.63682	943.91648	4	58.3587		PSM
3771.66062	1258.22748	3	70.1242		PSM
3773.68162	1258.90115	3	63.8455		PSM
3773.68162	944.42768	4	63.8848		PSM
3775.55762	944.89668	4	44.7797		PSM
3775.64562	1259.55582	3	45.1873		PSM
3776.59192	1259.87125	3	44.7404		PSM
3777.53442	1260.18542	3	41.1360		PSM
3779.54262	1260.85482	3	34.3873		PSM
3779.54262	945.89293	4	34.4097		PSM
3779.70322	945.93308	4	62.6287		PSM
3780.69472	1261.23885	3	63.3995		PSM
3780.69472	946.18096	4	62.9759		PSM
3781.63112	1261.55098	3	29.6607		PSM
3782.71302	1261.91162	3	49.8112		PSM
3783.48592	1262.16925	3	16.8843		PSM
3783.53172	946.89021	4	55.5230		PSM
3783.56142	1262.19442	3	39.7230		PSM
3783.63552	1262.21912	3	56.8708		PSM
3784.51762	1262.51315	3	55.5315		PSM
3785.66982	1262.89722	3	66.5910		PSM
3785.66982	947.42473	4	66.5231		PSM
3785.70612	1262.90932	3	66.5492		PSM
3785.70612	947.43381	4	65.6179		PSM
3785.90402	758.18808	5	70.8643		PSM
3786.69022	1263.23735	3	66.9031		PSM
3788.67192	1263.89792	3	33.3940		PSM
3788.67192	948.17526	4	33.4225		PSM
3791.68422	948.92833	4	28.5387		PSM
3793.52932	1265.51705	3	35.0488		PSM
3793.58092	1265.53425	3	52.3484		PSM
3793.58092	949.40251	4	52.4896		PSM
3793.64102	1265.55428	3	48.1016		PSM
3793.70152	949.43266	4	54.2193		PSM
3794.68132	1265.90105	3	54.2153		PSM
3794.68132	949.67761	4	54.3926		PSM
3796.55802	1266.52662	3	32.1749		PSM
3796.55802	950.14678	4	32.1722		PSM
3797.57702	950.40153	4	43.0630		PSM
3798.59742	1267.20642	3	42.9245		PSM
3798.64642	1267.22275	3	50.2641		PSM
3798.64642	950.66888	4	50.3341		PSM
3799.69462	950.93093	4	54.3926		PSM
3800.68072	1267.90085	3	58.9558		PSM
3800.68072	951.17746	4	59.3176		PSM
3800.82422	951.21333	4	62.5338		PSM
3800.82422	761.17212	5	62.5254		PSM
3801.70112	1268.24098	3	59.0310		PSM
3801.70112	1268.24098	3	65.7395		PSM
3802.39782	1268.47322	3	18.7224		PSM
3802.68512	951.67856	4	60.1963		PSM
3802.71542	951.68613	4	67.5505		PSM
3804.59942	1269.20708	3	50.9823		PSM
3804.59942	952.15713	4	50.6513		PSM
3805.52862	1269.51682	3	58.8119		PSM
3805.52862	952.38943	4	58.7947		PSM
3805.58342	1269.53508	3	50.5849		PSM
3805.66022	1269.56068	3	67.6355		PSM
3806.75412	952.69581	4	65.8102		PSM
3807.69432	1270.23872	3	62.9962		PSM
3807.76062	952.94743	4	65.8102		PSM
3808.69362	1270.57182	3	58.2335		PSM
3808.69362	953.18068	4	58.2034		PSM
3809.56122	1270.86102	3	59.3026		PSM
3809.68172	953.42771	4	48.0133		PSM
3810.67622	1271.23268	3	47.9620		PSM
3810.67622	953.67633	4	47.9674		PSM
3817.57762	1273.53315	3	62.0429		PSM
3818.90572	764.78842	5	62.5705		PSM
3819.76712	955.94906	4	37.7650		PSM
3819.85112	1274.29098	3	70.7941		PSM
3819.85112	955.97006	4	70.8103		PSM
3820.83512	956.21606	4	70.8103		PSM
3821.52362	956.38818	4	46.8062		PSM
3821.52362	956.38818	4	48.7448		PSM
3821.54922	1274.85702	3	24.0787		PSM
3821.54922	1274.85702	3	24.7821		PSM
3821.54922	956.39458	4	24.0798		PSM
3822.56962	1275.19715	3	21.6072		PSM
3822.60752	1275.20978	3	55.1723		PSM
3822.60752	956.65916	4	55.2907		PSM
3822.65492	956.67101	4	55.5301		PSM
3825.61502	957.41103	4	57.0327		PSM
3825.70892	1276.24358	3	45.0152		PSM
3825.70892	957.43451	4	45.3602		PSM
3826.52492	1276.51558	3	58.9708		PSM
3827.61942	1276.88042	3	57.9854		PSM
3827.61942	957.91213	4	57.9881		PSM
3827.63872	957.91696	4	60.1798		PSM
3827.74972	1276.92385	3	66.8364		PSM
3827.74972	957.94471	4	66.8377		PSM
3828.63852	1277.22012	3	65.5825		PSM
3830.72762	1277.91648	3	68.2420		PSM
3831.71162	958.93518	4	68.2556		PSM
3832.56522	1278.52902	3	40.3788		PSM
3832.63282	959.16548	4	62.0565		PSM
3832.64732	1278.55638	3	75.5487		PSM
3835.71442	1279.57875	3	72.7015		PSM
3835.91962	959.98718	4	76.4371		PSM
3836.56412	1279.86198	3	32.5591		PSM
3836.67732	960.17661	4	70.2632		PSM
3836.69842	960.18188	4	72.7247		PSM
3837.58452	1280.20212	3	32.2180		PSM
3837.58452	960.40341	4	32.5604		PSM
3839.73982	1280.92055	3	64.0717		PSM
3839.73982	960.94223	4	63.9541		PSM
3840.68342	961.17813	4	45.3013		PSM
3840.71852	1281.24678	3	68.1994		PSM
3840.71852	961.18691	4	85.3494		PSM
3841.55702	1281.52628	3	38.7614		PSM
3841.97382	961.50073	4	74.7831		PSM
3842.72832	961.68936	4	75.6787		PSM
3842.75282	1281.92488	3	64.9426		PSM
3842.75282	961.69548	4	64.9452		PSM
3843.58522	1282.20235	3	45.9376		PSM
3843.58522	961.90358	4	45.9851		PSM
3843.63372	1282.21852	3	55.1433		PSM
3843.74462	1282.25548	3	66.8188		PSM
3843.74462	961.94343	4	66.8324		PSM
3846.61002	1283.21062	3	31.0839		PSM
3846.61002	962.65978	4	31.0865		PSM
3846.96702	962.74903	4	76.8942		PSM
3847.61252	962.91041	4	45.5397		PSM
3848.77252	1283.93145	3	57.4710		PSM
3848.77252	963.20041	4	56.7629		PSM
3848.77252	770.76178	5	57.2142		PSM
3850.63142	1284.55108	3	52.6123		PSM
3850.69882	963.68198	4	52.2644		PSM
3851.58892	1284.87025	3	52.2604		PSM
3851.58892	963.90451	4	52.5429		PSM
3851.71922	1284.91368	3	52.2658		PSM
3853.65312	964.42056	4	74.0387		PSM
3853.73492	1285.58558	3	64.9806		PSM
3856.10012	965.03231	4	76.8586		PSM
3856.72462	1286.58215	3	69.2855		PSM
3856.78352	965.20316	4	62.6437		PSM
3857.81462	965.46093	4	70.8076		PSM
3858.79862	965.70693	4	70.7564		PSM
3858.79862	965.70693	4	74.5524		PSM
3859.52192	1287.51458	3	17.9171		PSM
3859.67012	1287.56398	3	52.9583		PSM
3859.67012	965.92481	4	52.9693		PSM
3859.73302	1287.58495	3	71.1089		PSM
3859.73302	965.94053	4	70.9870		PSM
3860.65682	1287.89288	3	69.9947		PSM
3860.65682	966.17148	4	70.0643		PSM
3861.57732	1288.19972	3	59.3379		PSM
3861.74662	966.44393	4	64.8851		PSM
3862.70622	1288.57602	3	69.1432		PSM
3863.57372	1288.86518	3	44.4150		PSM
3864.59412	1289.20532	3	44.6490		PSM
3864.59412	967.15581	4	44.4999		PSM
3865.77262	1289.59815	3	55.1033		PSM
3865.77262	967.45043	4	55.0950		PSM
3866.81092	774.36946	5	57.5820		PSM
3867.55872	1290.19352	3	33.0434		PSM
3867.55872	967.89696	4	33.0511		PSM
3867.58382	1290.20188	3	52.9569		PSM
3867.58382	967.90323	4	50.0598		PSM
3868.60422	1290.54202	3	49.9332		PSM
3868.60422	968.15833	4	50.7558		PSM
3868.64462	968.16843	4	65.4828		PSM
3868.73592	1290.58592	3	67.4803		PSM
3868.77632	968.20136	4	67.1224		PSM
3869.66502	1290.89562	3	65.4405		PSM
3869.66502	968.42353	4	65.8414		PSM
3870.61852	1291.21345	3	46.8773		PSM
3870.64912	1291.22365	3	67.5685		PSM
3870.64912	968.66956	4	67.6055		PSM
3870.77672	1291.26618	3	48.1471		PSM
3870.77672	968.70146	4	47.7891		PSM
3872.70832	1291.91005	3	64.3208		PSM
3873.71482	969.43598	4	69.9593		PSM
3873.73992	1292.25392	3	65.4747		PSM
3873.73992	969.44226	4	66.2319		PSM
3873.76242	969.44788	4	62.3945		PSM
3874.64472	1292.55552	3	47.2332		PSM
3874.64472	969.66846	4	47.2563		PSM
3875.61942	969.91213	4	59.5522		PSM
3875.66512	1292.89565	3	47.1644		PSM
3875.66512	969.92356	4	47.3722		PSM
3875.66762	1292.89648	3	35.7228		PSM
3875.72792	1292.91658	3	71.5751		PSM
3876.65182	970.17023	4	67.9757		PSM
3876.68802	970.17928	4	35.7516		PSM
3876.75302	1293.25828	3	65.0136		PSM
3876.75302	970.19553	4	65.1510		PSM
3877.59072	970.40496	4	32.0916		PSM
3877.62842	1293.55008	3	63.1890		PSM
3877.65622	1293.55935	3	52.9039		PSM
3877.71372	970.43571	4	54.5561		PSM
3878.64882	970.66948	4	63.2950		PSM
3878.67662	1293.89948	3	52.9039		PSM
3878.73412	1293.91865	3	54.0379		PSM
3878.73412	970.69081	4	54.0622		PSM
3880.58902	1294.53695	3	44.4986		PSM
3880.58902	971.15453	4	44.5026		PSM
3880.67252	1294.56478	3	60.0900		PSM
3880.67252	971.17541	4	60.0983		PSM
3880.69702	1294.57295	3	55.1956		PSM
3882.63652	971.66641	4	57.1227		PSM
3882.73042	971.68988	4	45.1764		PSM
3882.76432	971.69836	4	71.9911		PSM
3883.61852	971.91191	4	53.0700		PSM
3883.72162	971.93768	4	63.1744		PSM
3883.74832	1295.59005	3	71.9925		PSM
3884.63102	1295.88428	3	61.1918		PSM
3884.77122	1295.93102	3	66.6948		PSM
3884.77122	972.20008	4	67.0448		PSM
3886.62962	1296.55048	3	69.2473		PSM
3886.64402	1296.55528	3	64.3925		PSM
3886.68042	1296.56742	3	62.5187		PSM
3886.68042	972.67738	4	62.8863		PSM
3887.66442	972.92338	4	62.5379		PSM
3889.75482	1297.59222	3	64.7604		PSM
3889.79912	973.45706	4	57.2345		PSM
3889.80762	1297.60982	3	70.4544		PSM
3889.80762	973.45918	4	70.4433		PSM
3890.69772	1297.90652	3	67.3506		PSM
3890.73142	973.69013	4	70.6367		PSM
3891.61432	1298.21205	3	59.4318		PSM
3891.71812	973.93681	4	67.3574		PSM
3892.74802	1298.58995	3	60.7092		PSM
3892.74802	1298.58995	3	61.4139		PSM
3892.74802	974.19428	4	61.0397		PSM
3892.74802	974.19428	4	61.3774		PSM
3893.67092	1298.89758	3	29.2560		PSM
3893.70332	1298.90838	3	33.2388		PSM
3893.70332	974.43311	4	33.2549		PSM
3894.73042	1299.25075	3	76.3186		PSM
3895.52442	1299.51542	3	16.9082		PSM
3895.77322	1299.59835	3	74.2703		PSM
3895.77322	974.95058	4	74.3005		PSM
3899.70932	975.93461	4	52.2411		PSM
3900.69672	1301.23952	3	52.7611		PSM
3900.69672	976.18146	4	52.7651		PSM
3901.65692	976.42151	4	53.2654		PSM
3901.68342	976.42813	4	69.3543		PSM
3901.78252	1301.60145	3	58.8753		PSM
3902.62452	1301.88212	3	63.2599		PSM
3902.62452	1301.88212	3	64.1974		PSM
3902.62452	976.66341	4	63.3153		PSM
3902.62452	976.66341	4	64.2178		PSM
3902.65282	1301.89155	3	60.7995		PSM
3902.65282	976.67048	4	60.8022		PSM
3905.73112	977.44006	4	54.0555		PSM
3905.77742	977.45163	4	66.1688		PSM
3906.73422	1303.25202	3	70.4749		PSM
3906.99902	977.75703	4	72.5237		PSM
3907.62502	977.91353	4	44.4505		PSM
3908.61042	1303.87742	3	50.0880		PSM
3908.76132	1303.92772	3	67.2458		PSM
3909.63082	1304.21755	3	50.2859		PSM
3909.63082	978.41498	4	51.4845		PSM
3909.91152	782.98958	5	72.3087		PSM
3910.59372	1304.53852	3	61.1548		PSM
3911.66622	978.92383	4	37.7540		PSM
3914.78312	979.70306	4	49.3238		PSM
3914.78312	783.96390	5	49.4766		PSM
3915.68182	1306.23455	3	36.5195		PSM
3915.76712	784.16070	5	49.4766		PSM
3916.64602	1306.55595	3	59.2369		PSM
3916.64602	980.16878	4	59.2416		PSM
3917.67832	980.42686	4	67.2169		PSM
3919.81302	980.96053	4	64.3570		PSM
3919.81302	980.96053	4	64.4579		PSM
3921.61552	1308.21245	3	44.8406		PSM
3921.61552	981.41116	4	44.8758		PSM
3923.66302	981.92303	4	57.2633		PSM
3923.87882	981.97698	4	67.1362		PSM
3924.60532	1309.20905	3	50.2288		PSM
3925.62572	1309.54918	3	50.5041		PSM
3925.62572	982.41371	4	50.4980		PSM
3925.79772	982.45671	4	66.7560		PSM
3926.59182	1309.87122	3	23.7556		PSM
3926.62362	1309.88182	3	52.9862		PSM
3926.62362	982.66318	4	53.4047		PSM
3927.60762	982.90918	4	52.4209		PSM
3928.52342	1310.51508	3	17.4627		PSM
3928.62542	983.16363	4	48.9046		PSM
3928.67702	1310.56628	3	53.4034		PSM
3928.76822	983.19933	4	52.1146		PSM
3929.64582	1310.88922	3	48.7673		PSM
3929.64582	983.41873	4	48.6915		PSM
3930.65222	983.67033	4	46.7348		PSM
3930.65492	983.67101	4	39.8280		PSM
3931.67272	1311.56485	3	46.7004		PSM
3932.69312	1311.90498	3	64.7823		PSM
3932.69312	984.18056	4	64.9480		PSM
3932.72272	1311.91485	3	59.9034		PSM
3933.68962	1312.23715	3	74.0158		PSM
3933.68962	984.42968	4	77.5450		PSM
3934.67372	1312.56518	3	62.6778		PSM
3935.73452	1312.91878	3	63.9828		PSM
3935.73452	984.94091	4	63.6483		PSM
3937.69852	1313.57345	3	45.0166		PSM
3938.64482	1313.88888	3	44.6011		PSM
3938.82532	985.71361	4	54.3069		PSM
3939.58722	1314.20302	3	40.9108		PSM
3939.58722	985.90408	4	40.9080		PSM
3941.75942	986.44713	4	62.7117		PSM
3941.76822	986.44933	4	62.5595		PSM
3942.65222	1315.22468	3	31.9095		PSM
3942.65222	986.67033	4	31.9227		PSM
3942.74752	1315.25645	3	62.5856		PSM
3942.74752	986.69416	4	62.7117		PSM
3943.57072	1315.53085	3	44.6011		PSM
3943.61382	986.91073	4	42.7873		PSM
3943.75402	1315.59195	3	59.4250		PSM
3943.75402	986.94578	4	59.4223		PSM
3944.77122	1315.93102	3	63.5228		PSM
3944.77122	987.20008	4	63.5459		PSM
3945.58452	987.40341	4	55.3731		PSM
3945.62812	1316.21665	3	45.8128		PSM
3945.64072	987.41746	4	46.3988		PSM
3946.64452	1316.55545	3	74.5058		PSM
3946.66112	1316.56098	3	46.3936		PSM
3946.72402	1316.58195	3	63.3289		PSM
3946.72402	987.68828	4	56.4090		PSM
3946.72402	987.68828	4	63.3370		PSM
3949.63692	1317.55292	3	50.7908		PSM
3949.63692	988.41651	4	50.9487		PSM
3950.65732	1317.89305	3	50.0907		PSM
3950.65732	988.67161	4	50.2459		PSM
3951.65532	988.92111	4	53.5619		PSM
3955.58212	1319.53465	3	35.1077		PSM
3955.63382	989.91573	4	52.2810		PSM
3955.69382	1319.57188	3	47.8920		PSM
3955.69382	989.93073	4	47.9043		PSM
3958.64062	1320.55415	3	50.4160		PSM
3958.64062	990.66743	4	50.2485		PSM
3959.66042	1320.89408	3	76.0636		PSM
3959.66042	990.92238	4	76.0499		PSM
3959.70532	1320.90905	3	58.4517		PSM
3959.70882	1320.91022	3	50.2996		PSM
3959.86212	1320.96132	3	67.7756		PSM
3959.86212	990.97281	4	67.5245		PSM
3960.69922	1321.24035	3	50.1270		PSM
3962.92812	991.73931	4	76.0499		PSM
3964.93042	1322.65075	3	71.3958		PSM
3964.93042	992.23988	4	71.3603		PSM
3965.91442	1322.97875	3	70.2412		PSM
3965.91442	992.48588	4	72.4719		PSM
3966.58672	1323.20285	3	25.1176		PSM
3967.60712	1323.54298	3	23.5367		PSM
3967.62912	1323.55032	3	58.7450		PSM
3967.62912	992.91456	4	58.8400		PSM
3968.01822	993.01183	4	77.3058		PSM
3970.68582	1324.56922	3	70.5119		PSM
3970.68582	993.67873	4	70.5133		PSM
3971.61412	1324.87865	3	59.2355		PSM
3972.78722	994.20408	4	69.9634		PSM
3976.64652	1326.55612	3	47.3037		PSM
3976.71662	1326.57948	3	33.1204		PSM
3976.71662	995.18643	4	33.1325		PSM
3976.91682	796.39064	5	76.4614		PSM
3978.77132	1327.26438	3	65.4924		PSM
3978.92312	995.73806	4	73.9664		PSM
3980.71422	996.18583	4	47.7558		PSM
3981.66312	996.42306	4	51.2077		PSM
3982.60942	1328.54375	3	51.1586		PSM
3982.61752	1328.54645	3	34.3764		PSM
3982.61802	1328.54662	3	34.3194		PSM
3982.62202	1328.54795	3	34.7886		PSM
3982.62202	996.66278	4	34.7725		PSM
3982.68352	1328.56845	3	51.4655		PSM
3982.74512	1328.58898	3	53.7718		PSM
3984.01312	997.01056	4	77.0901		PSM
3987.66782	1330.22988	3	56.8328		PSM
3987.66782	997.92423	4	56.7826		PSM
3988.81582	998.21123	4	63.2990		PSM
3989.67232	1330.89805	3	58.0369		PSM
3989.67232	998.42536	4	57.5339		PSM
3989.80252	998.45791	4	66.6647		PSM
3991.75532	1331.59238	3	52.4526		PSM
3993.67302	1332.23162	3	54.1091		PSM
3994.75902	999.69703	4	55.0559		PSM
3995.72082	999.93748	4	21.6520		PSM
3995.72542	999.93863	4	21.9435		PSM
3997.64682	1333.55622	3	52.1174		PSM
3997.64682	1000.41898	4	52.2078		PSM
3997.76722	1333.59635	3	72.6657		PSM
3997.78832	1333.60338	3	58.8916		PSM
3997.78832	1000.45436	4	58.8888		PSM
3998.77642	1333.93275	3	61.2001		PSM
3998.77642	800.76256	5	60.9168		PSM
3999.63732	1334.21972	3	31.8183		PSM
3999.63732	1000.91661	4	32.0351		PSM
3999.79682	1334.27288	3	60.8992		PSM
3999.79682	1000.95648	4	61.4126		PSM
4000.65642	1334.55942	3	42.7540		PSM
4000.65642	1001.17138	4	42.7581		PSM
4004.02662	1002.01393	4	74.5181		PSM
4005.63932	1002.41711	4	61.4956		PSM
4005.69442	1336.23875	3	73.0290		PSM
4005.79482	1002.45598	4	66.7970		PSM
4007.80912	1002.95956	4	67.0867		PSM
4008.79312	1003.20556	4	32.1776		PSM
4010.82532	1003.71361	4	57.0202		PSM
4011.71232	1338.24472	3	70.5462		PSM
4011.71232	1003.93536	4	70.5489		PSM
4011.77302	1338.26495	3	58.0791		PSM
4011.77302	1003.95053	4	58.0437		PSM
4012.85762	1004.22168	4	76.7376		PSM
4013.64172	1338.88785	3	51.9926		PSM
4013.64172	1004.41771	4	53.2855		PSM
4013.71992	1004.43726	4	50.9354		PSM
4013.81382	1004.46073	4	69.7299		PSM
4014.62582	1339.21588	3	53.2530		PSM
4014.75342	1004.69563	4	39.1176		PSM
4015.55302	1004.89553	4	18.3547		PSM
4018.76352	1340.59512	3	50.7719		PSM
4018.76352	1005.69816	4	50.7396		PSM
4018.77752	1340.59978	3	69.3353		PSM
4018.77752	1005.70166	4	65.5306		PSM
4018.84172	1005.71771	4	68.8080		PSM
4019.69272	1340.90485	3	35.9470		PSM
4020.70262	1006.18293	4	52.9379		PSM
4021.78582	1341.60255	3	70.7454		PSM
4021.78582	1006.45373	4	70.7441		PSM
4022.52242	1006.63788	4	18.8886		PSM
4022.70702	1341.90962	3	57.0313		PSM
4023.67372	1342.23185	3	54.0018		PSM
4023.68632	1342.23605	3	66.8011		PSM
4023.77162	1006.95018	4	58.0491		PSM
4025.62652	1007.41391	4	44.4939		PSM
4025.74442	1342.92208	3	57.0215		PSM
4025.82372	1342.94852	3	61.2709		PSM
4025.82372	1007.46321	4	61.0797		PSM
4026.64692	1343.22292	3	44.5039		PSM
4027.66952	1343.56378	3	61.5133		PSM
4027.66952	1007.92466	4	61.4698		PSM
4027.67402	1343.56528	3	56.8151		PSM
4027.67402	1007.92578	4	56.8082		PSM
4027.70722	1343.57635	3	64.0267		PSM
4027.70722	1007.93408	4	63.9855		PSM
4027.70722	1007.93408	4	66.5014		PSM
4027.76792	1343.59658	3	44.7917		PSM
4027.82542	1343.61575	3	55.0059		PSM
4027.82542	1007.96363	4	55.0045		PSM
4028.78832	1008.20436	4	45.1845		PSM
4028.86372	1008.22321	4	57.5957		PSM
4028.86372	806.78002	5	57.7921		PSM
4028.86372	672.48456	6	57.4572		PSM
4029.80872	1344.27685	3	66.7847		PSM
4029.80872	1008.45946	4	66.7861		PSM
4029.84242	1344.28808	3	63.2923		PSM
4029.84242	1008.46788	4	63.2827		PSM
4029.86352	1008.47316	4	55.5421		PSM
4029.96282	1008.49798	4	66.2931		PSM
4030.75772	1344.59318	3	72.1477		PSM
4030.75772	1008.69671	4	71.8909		PSM
4031.65102	1008.92003	4	48.4280		PSM
4031.76282	1008.94798	4	44.5998		PSM
4032.77202	1009.20028	4	33.6133		PSM
4035.76762	1346.26315	3	69.8829		PSM
4035.76762	1009.94918	4	70.1890		PSM
4035.88752	808.18478	5	85.3677		PSM
4036.78942	1010.20463	4	39.6869		PSM
4037.78082	1346.93422	3	57.1009		PSM
4037.78082	1010.45248	4	57.0911		PSM
4038.70192	1347.24125	3	52.6000		PSM
4038.80592	1347.27592	3	64.9137		PSM
4038.80592	1010.70876	4	64.9221		PSM
4039.64352	1347.55512	3	31.7828		PSM
4039.64352	1010.91816	4	31.7990		PSM
4040.66922	1347.89702	3	59.4654		PSM
