Detected m/z (primary)	RT Start	RT Apex	RT End	Charge States	Per-Charge Detected m/z	Num Charge States	Primary Charge	Monoisotopic Mass	Mono m/z (primary)	Summed Intensity	Cross-Charge Support	Num Members
800.91180	106.8216	107.3583	107.8568	3;4	z3:1067.5435;z4:800.9118	2	4	3198.61254	800.66041	4.8478e10	2	2
895.95593	102.9147	103.4028	103.8922	2;3	z2:895.9559;z3:597.6367	2	2	1789.89717	895.95586	4.7345e10	2	3
714.86267	52.9372	53.3119	53.8027	1;2;3	z1:1428.7141;z2:714.8627;z3:476.9090	3	2	1427.71048	714.86252	4.6335e10	3	3
581.31598	59.7748	60.1881	60.6726	1;2	z1:1161.6200;z2:581.3160	2	2	1160.61698	581.31577	4.5650e10	2	2
529.94012	39.8808	40.2484	40.7558	2;3	z2:794.4042;z3:529.9401	2	3	1586.79671	529.93951	4.0844e10	2	3
495.29541	86.7076	87.2022	87.6887	1;2	z1:989.5800;z2:495.2954	2	2	988.57600	495.29528	4.0257e10	2	2
671.36444	78.7408	79.1259	79.6201	1;2;3	z1:1342.7234;z2:671.3644;z3:447.9126	3	2	1340.71507	671.36481	3.9892e10	3	3
554.65704	71.2681	71.7542	72.2454	2;3;4	z2:831.4792;z3:554.6570;z4:416.2426	3	3	1660.94835	554.65673	3.9253e10	3	5
468.91626	63.6652	64.0116	64.5083	1;2;3	z1:1404.7288;z2:702.8684;z3:468.9163	3	3	1403.72524	468.91569	3.7809e10	3	5
556.95789	74.1358	74.6640	75.1455	2;3	z2:834.9282;z3:556.9579	2	3	1667.84642	556.95608	3.7160e10	2	5
578.94690	57.1516	57.6216	58.1109	2;3	z2:867.9122;z3:578.9469	2	3	1733.81596	578.94593	3.6146e10	2	3
612.94098	35.8027	36.2812	36.7921	2;3	z2:918.9056;z3:612.9410	2	3	1835.79957	612.94047	3.6048e10	2	2
615.64105	49.5769	50.0745	50.5654	2;3	z2:923.4583;z3:615.6411	2	3	1843.90075	615.64086	3.5292e10	2	3
471.73395	26.9180	27.4166	27.9434	2;3;4	z2:942.9583;z3:628.9744;z4:471.7339	3	4	1882.90199	471.73277	3.4912e10	3	5
561.29822	71.9924	72.4855	73.0518	1;2	z1:1121.5869;z2:561.2982	2	2	1120.58160	561.29808	3.4406e10	2	4
563.61633	70.3656	70.8513	71.4253	2;3	z2:844.9190;z3:563.6163	2	3	1687.82600	563.61594	3.4304e10	2	5
472.77127	70.1327	70.5450	71.0308	1;2	z1:944.5330;z2:472.7713	2	2	943.52785	472.77120	3.2873e10	2	2
590.81549	62.5569	63.0306	63.5227	1;2	z1:1180.6219;z2:590.8155	2	2	1179.61629	590.81542	3.2639e10	2	2
457.78860	44.9288	45.1863	45.6796	1;2	z1:914.5688;z2:457.7886	2	2	913.56254	457.78855	3.2429e10	2	2
893.41882	82.9613	83.4593	83.9536	2;3;4	z2:1339.6249;z3:893.4188;z4:670.3157	3	3	2676.23133	893.08438	3.0007e10	3	3
767.43146	90.4941	90.9361	91.4595	2;3	z2:767.4315;z3:511.9572	2	2	1532.84884	767.43170	2.8443e10	2	2
662.31403	52.3294	52.8201	53.3119	1;2;3	z1:1323.6195;z2:662.3140;z3:441.8777	3	2	1322.61342	662.31399	2.7936e10	3	3
585.36377	111.4090	111.9035	112.4553	1;2	z1:1169.7146;z2:585.3638	2	2	1168.71278	585.36367	2.7880e10	2	2
608.98669	57.9574	58.5133	59.0459	2;3;4	z2:912.9778;z3:608.9867;z4:456.9923	3	3	1823.93943	608.98709	2.7278e10	3	4
647.32587	71.3943	71.8859	72.4298	2;3;4	z2:970.9857;z3:647.3259;z4:485.9977	3	3	1938.95572	647.32585	2.7117e10	3	3
655.30847	66.0092	66.4817	66.9757	1;2	z1:1309.6072;z2:655.3085	2	2	1308.60212	655.30834	2.7030e10	2	2
473.28088	79.9478	80.4367	80.9472	1;2	z1:945.5533;z2:473.2809	2	2	944.54714	473.28085	2.6944e10	2	2
587.32300	50.4630	50.9780	51.4755	1;2	z1:1173.6381;z2:587.3230	2	2	1172.63140	587.32298	2.6866e10	2	2
654.64435	84.1978	84.6882	85.1871	2;3	z2:981.4634;z3:654.6443	2	3	1959.90816	654.30999	2.6487e10	2	2
611.80267	37.5843	38.0723	38.5821	1;2;3	z1:1222.5977;z2:611.8027;z3:407.5350	3	2	1221.59078	611.80267	2.5533e10	2	3
713.37048	105.8672	106.3577	106.8848	1;2	z1:1425.7273;z2:713.3705	2	2	1424.72629	713.37042	2.5311e10	2	2
706.40161	73.8749	74.4083	74.8867	1;2	z1:1411.7922;z2:706.4016	2	2	1410.78851	706.40153	2.5101e10	2	2
611.31238	90.6577	91.1518	91.6355	2;3	z2:916.9633;z3:611.3124	2	3	1830.91324	611.31169	2.4974e10	2	3
898.74921	76.6603	77.0136	77.5939	2;3;4	z2:1347.6191;z3:898.7492;z4:674.3137	3	3	2692.22216	898.41466	2.4885e10	3	3
851.45868	129.5419	130.0347	130.5608	2;3	z2:851.4587;z3:567.9745	2	2	1700.90276	851.45866	2.4847e10	2	2
822.77307	116.4083	116.9056	117.3953	2;3;4	z2:1233.6526;z3:822.7731;z4:617.5806	3	3	2464.29328	822.43837	2.3841e10	3	4
565.60510	67.3379	67.8295	68.3279	2;3	z2:847.9019;z3:565.6051	2	3	1693.79268	565.60484	2.3734e10	2	2
657.87378	75.2903	75.6462	76.2123	1;2;3	z1:1314.7428;z2:657.8738;z3:438.9195	3	2	1313.73465	657.87460	2.3276e10	3	3
573.63367	57.9574	58.4551	58.9521	2;3	z2:859.9463;z3:573.6337	2	3	1717.87883	573.63355	2.3192e10	2	2
450.28226	47.7443	48.1026	48.6017	1;2	z1:899.5579;z2:450.2823	2	2	898.55002	450.28228	2.2391e10	2	2
523.28619	33.5140	34.0079	34.5023	1;2	z1:1045.5657;z2:523.2862	2	2	1044.55787	523.28621	2.2028e10	2	2
454.26700	64.8675	65.2847	65.7828	1;2	z1:907.5266;z2:454.2670	2	2	906.51942	454.26699	2.1927e10	2	2
652.03552	75.5979	75.8604	76.0823	3	z3:652.0355	1	3	1953.08474	652.03552	2.1422e10	1	1
533.32715	91.9798	92.4605	92.9549	1;2	z1:1065.6421;z2:533.3271	2	2	1064.63941	533.32698	2.1270e10	2	3
844.80035	104.2799	104.7770	105.2751	2;3	z2:1266.6962;z3:844.8004	2	3	2530.37575	844.46586	2.1214e10	2	2
621.85883	88.5732	88.9760	89.4708	1;2	z1:1242.7075;z2:621.8588	2	2	1241.70298	621.85877	2.1182e10	2	2
478.76746	47.4864	47.9792	48.5063	2;3;4	z2:956.0274;z3:638.0215;z4:478.7675	3	4	1910.03802	478.51678	2.0944e10	3	3
551.76172	48.1779	48.7094	49.2406	2;3;4;5	z2:1102.5172;z3:735.3474;z4:551.7617;z5:441.6106	4	4	2202.01507	551.51104	2.0869e10	4	5
492.78632	88.0953	88.5843	89.0799	1;2	z1:984.5640;z2:492.7863	2	2	983.55798	492.78626	2.0561e10	2	2
830.45374	121.7125	122.2073	122.7644	2;3	z2:830.4537;z3:553.9707	2	2	1658.89263	830.45359	1.9325e10	2	2
774.16803	125.4140	125.8350	126.3323	3;4;5;6	z3:1032.2209;z4:774.1680;z5:619.5359;z6:516.4472	4	4	3091.63933	773.91711	1.9184e10	4	4
659.97498	71.6343	72.1341	72.6315	3	z3:659.9750	1	3	1975.89974	659.64052	1.8819e10	1	2
448.92697	53.3119	53.7706	54.2701	1;2;3	z1:1344.7650;z2:672.8866;z3:448.9270	3	3	1343.75898	448.92694	1.8790e10	3	3
565.31519	69.0765	69.5625	70.0547	1;2	z1:1129.6223;z2:565.3152	2	2	1128.61577	565.31516	1.8783e10	2	2
655.85632	112.7098	113.1885	113.6749	1;2;3	z1:1310.7042;z2:655.8563;z3:437.5728	3	2	1309.69804	655.85630	1.8583e10	3	4
499.74866	106.1572	106.6471	107.1397	1;2	z1:998.4880;z2:499.7487	2	2	997.48239	499.74847	1.8578e10	2	3
569.29370	52.4110	52.8201	53.3119	1;2	z1:1137.5803;z2:569.2937	2	2	1136.57287	569.29371	1.8248e10	2	2
421.75909	46.1629	46.1629	46.6584	1;2	z1:842.5107;z2:421.7591	2	2	841.50362	421.75909	1.8131e10	2	2
560.29034	61.9156	62.3947	62.9280	2;3;4	z2:839.9324;z3:560.2903;z4:420.4694	3	3	1677.84918	560.29034	1.8059e10	3	4
737.92419	73.9713	74.3107	74.8037	1;2;3	z1:1474.8391;z2:737.9242;z3:492.6197	3	2	1473.83382	737.92418	1.7588e10	3	3
547.31842	62.1051	62.5941	63.1603	2;3	z2:820.4737;z3:547.3184	2	3	1638.93324	547.31836	1.7356e10	2	2
572.81622	81.8027	82.2994	82.7845	1;2	z1:1144.6235;z2:572.8162	2	2	1143.61749	572.81602	1.7200e10	2	2
478.74612	30.0614	30.5716	31.0697	2;3;4	z2:956.4867;z3:637.9935;z4:478.7461	3	4	1909.95350	478.49565	1.7103e10	3	3
435.72192	40.3066	40.6123	41.1605	1;2	z1:870.4369;z2:435.7219	2	2	869.42934	435.72195	1.7090e10	2	2
500.78833	54.7661	55.1392	55.6353	1;2	z1:1000.5686;z2:500.7883	2	2	999.56204	500.78830	1.6971e10	2	2
444.22217	55.2256	55.6737	56.2143	1;2;3	z1:1330.6517;z2:665.8298;z3:444.2222	3	3	1329.64480	444.22221	1.6968e10	3	3
489.60873	93.8484	94.2859	94.7745	2;3	z2:733.9066;z3:489.6087	2	3	1465.80310	489.60831	1.6898e10	2	3
599.32819	73.1225	73.6089	74.1011	1;2;3	z1:1197.6483;z2:599.3282;z3:400.2217	3	2	1196.64179	599.32817	1.6821e10	2	4
651.32349	47.4320	47.7579	48.2507	1;2	z1:1301.6396;z2:651.3235	2	2	1300.63242	651.32348	1.6591e10	2	2
558.28925	47.4592	47.7443	48.2507	1;2	z1:1115.5706;z2:558.2892	2	2	1114.56390	558.28923	1.6349e10	2	2
757.39899	96.2983	96.7244	97.2040	2;3	z2:757.3990;z3:505.2674	2	2	1512.78341	757.39898	1.6345e10	2	2
604.80853	71.2681	71.7542	72.2454	2;3;4	z2:1208.6093;z3:806.0761;z4:604.8085	3	4	2414.20230	604.55785	1.6344e10	3	3
569.27789	56.4789	56.9770	57.4556	1;2	z1:1137.5481;z2:569.2779	2	2	1136.54116	569.27786	1.6336e10	2	2
586.66113	103.5728	104.0658	104.5646	3	z3:586.6611	1	3	1755.95821	586.32668	1.6198e10	1	1
719.36298	100.5363	101.0229	101.5058	2;3	z2:1078.5405;z3:719.3630	2	3	2154.06364	719.02849	1.6041e10	2	2
416.25089	51.9750	52.3022	52.8708	1;2	z1:831.4952;z2:416.2509	2	2	830.48731	416.25093	1.5943e10	2	2
508.29468	65.4828	65.8829	66.3828	1;2	z1:1015.5802;z2:508.2947	2	2	1014.57449	508.29452	1.5899e10	2	2
690.36292	60.0704	60.3844	60.8768	1;2;3	z1:1379.7181;z2:690.3629;z3:460.5764	3	2	1378.71125	690.36290	1.5893e10	2	3
690.38263	90.1622	90.4123	90.9052	1;2;3	z1:1380.7572;z2:690.3826;z3:460.9240	3	2	1378.74952	690.38203	1.5634e10	3	3
597.00293	80.5553	80.9248	81.4316	2;3	z2:894.4993;z3:597.0029	2	3	1786.98366	596.66850	1.5538e10	2	2
669.31738	62.2957	62.7848	63.2803	1;2	z1:1337.6262;z2:669.3174	2	2	1336.62009	669.31732	1.5220e10	2	2
938.92108	48.4744	48.8824	49.3816	2;3	z2:938.9211;z3:626.2831	2	2	1875.82754	938.92105	1.5104e10	2	2
515.61591	76.2618	76.6962	77.1771	2;3	z2:772.9183;z3:515.6159	2	3	1543.82497	515.61560	1.5068e10	2	2
793.39594	79.3674	79.8537	80.3463	2;3	z2:1189.5891;z3:793.3959	2	3	2376.16238	793.06140	1.4985e10	2	2
448.24252	52.5742	53.0669	53.5545	1;2;3	z1:1342.7156;z2:671.8604;z3:448.2425	3	3	1341.70586	448.24256	1.4899e10	3	3
420.76917	48.0655	48.3717	48.8910	1;2	z1:840.5317;z2:420.7692	2	2	839.52383	420.76919	1.4720e10	2	2
523.58289	32.2415	32.7375	33.2313	2;3	z2:784.8702;z3:523.5829	2	3	1567.72666	523.58283	1.4488e10	2	2
571.31067	78.6503	79.0083	79.4901	1;2	z1:1141.6123;z2:571.3107	2	2	1140.60666	571.31061	1.4478e10	2	2
492.57208	36.0732	36.5647	37.0590	1;2;3	z1:1475.6998;z2:738.3539;z3:492.5721	3	3	1474.69423	492.57202	1.4365e10	3	3
650.00171	99.1778	99.6600	100.1992	2;3	z2:974.5001;z3:650.0017	2	3	1945.98046	649.66743	1.4263e10	2	3
790.88837	37.3595	37.8473	38.3373	2;3	z2:790.8884;z3:527.5942	2	2	1579.76192	790.88823	1.4113e10	2	2
652.36163	76.2754	76.3175	76.8137	2;3;4	z2:978.0391;z3:652.3616;z4:489.5222	3	3	1953.05981	652.02721	1.4039e10	3	3
640.60272	48.9381	49.4211	49.9400	2;3;4;5	z2:1279.6968;z3:853.8017;z4:640.6027;z5:512.6835	4	4	2557.37907	640.35204	1.4030e10	4	5
595.32312	63.9917	64.4810	65.0076	2;3;4	z2:891.9805;z3:595.3231;z4:446.4931	3	3	1781.94439	594.98874	1.4016e10	3	3
513.92340	43.9840	44.4812	44.9720	2;3	z2:770.3818;z3:513.9234	2	3	1538.74858	513.92347	1.3994e10	2	2
653.36310	53.1747	53.5545	54.0508	1;2;3	z1:1305.7183;z2:653.3631;z3:435.9103	3	2	1304.71122	653.36289	1.3974e10	3	3
505.92191	44.3735	44.7149	45.2283	2;3	z2:758.3796;z3:505.9219	2	3	1514.74404	505.92196	1.3931e10	2	2
646.83423	46.4966	46.9912	47.4864	1;2;3	z1:1292.6611;z2:646.8342;z3:431.5583	3	2	1291.65390	646.83423	1.3896e10	3	3
521.30713	59.5299	60.0270	60.5217	1;2	z1:1041.6069;z2:521.3071	2	2	1040.59970	521.30713	1.3886e10	2	2
912.99939	95.8510	96.3503	96.8409	2;3	z2:912.9994;z3:609.0015	2	2	1823.98420	912.99938	1.3884e10	2	2
703.86316	91.6355	92.0418	92.5348	1;2	z1:1406.7181;z2:703.8632	2	2	1405.71167	703.86311	1.3828e10	2	2
784.71790	80.8404	81.3313	81.8200	2;3	z2:1176.5724;z3:784.7179	2	3	2350.12823	784.38335	1.3706e10	2	2
564.58081	35.0767	35.4442	35.9397	2;3	z2:846.3676;z3:564.5808	2	3	1690.72059	564.58081	1.3622e10	2	2
710.38025	124.2028	124.6912	125.1862	1;2;3	z1:1419.7504;z2:710.3802;z3:473.9212	3	2	1418.74588	710.38022	1.3569e10	3	3
509.92023	72.5722	73.0073	73.4962	2;3	z2:764.3763;z3:509.9202	2	3	1526.73862	509.92015	1.3520e10	2	2
627.78906	64.4366	64.8997	65.3949	1;2	z1:1254.5693;z2:627.7891	2	2	1253.56349	627.78902	1.3493e10	2	2
446.21469	43.2769	43.7762	44.2946	1;2	z1:891.4254;z2:446.2147	2	2	890.41519	446.21487	1.3384e10	2	2
502.58667	63.9025	64.2475	64.7386	2;3	z2:753.3765;z3:502.5867	2	3	1504.73826	502.58669	1.3210e10	2	2
625.31335	40.9416	41.2720	41.7648	1;2;3	z1:1249.6189;z2:625.3134;z3:417.2109	3	2	1248.61212	625.31334	1.3145e10	3	3
633.32538	38.5141	38.8689	39.3592	1;2;3	z1:1265.6438;z2:633.3254;z3:422.5522	3	2	1264.63563	633.32509	1.3044e10	3	3
622.81543	33.3669	33.7409	34.2399	1;2;3	z1:1244.6252;z2:622.8154;z3:415.5457	3	2	1243.61638	622.81547	1.2919e10	3	3
707.67474	56.7839	57.2108	57.7307	2;3;4	z2:1061.0084;z3:707.6747;z4:531.0077	3	3	2118.99890	707.34024	1.2851e10	3	3
478.57947	38.9283	39.4249	39.9253	2;3	z2:717.3652;z3:478.5795	2	3	1432.71638	478.57940	1.2825e10	2	2
822.47479	129.5802	130.0742	130.5608	2;3	z2:822.4748;z3:548.9859	2	2	1642.93500	822.47478	1.2676e10	2	2
672.84338	77.2266	77.7188	78.2639	1;2;3	z1:1344.6753;z2:672.8434;z3:448.8972	3	2	1343.67185	672.84320	1.2418e10	3	3
771.93054	133.6391	134.1034	134.6594	2;3	z2:771.9305;z3:514.9551	2	2	1541.84610	771.93033	1.2409e10	2	2
595.97784	45.0512	45.5476	46.0470	2;3;4	z2:893.4634;z3:595.9778;z4:447.2344	3	3	1784.91177	595.97787	1.2318e10	3	4
666.85370	55.2515	55.7504	56.2464	1;2;3	z1:1332.6992;z2:666.8537;z3:444.2393	3	2	1331.69278	666.85367	1.2260e10	2	3
654.00092	126.6810	127.1673	127.7369	2;3	z2:980.4975;z3:654.0009	2	3	1957.97743	653.66642	1.2252e10	2	2
750.34344	53.7817	54.2787	54.7784	2	z2:750.3434	1	2	1498.67234	750.34344	1.2113e10	1	1
687.99310	62.8404	63.3323	63.8183	2;3	z2:1031.4862;z3:687.9931	2	3	2059.95418	687.65867	1.2100e10	2	2
902.97748	111.1772	111.6593	112.1435	2	z2:902.9775	1	2	1803.94040	902.97748	1.1959e10	1	1
933.78888	129.3301	129.8697	130.3600	2;3;4	z2:1400.1794;z3:933.7889;z4:700.3426	3	3	2797.34140	933.45441	1.1897e10	3	3
744.35614	67.1812	67.5770	68.0684	1;2;3	z1:1487.7042;z2:744.3561;z3:496.5731	3	2	1486.69770	744.35613	1.1828e10	3	3
473.00195	50.5913	51.0989	51.5951	2;3;4	z2:944.9974;z3:630.3342;z4:473.0020	3	4	1886.97587	472.75124	1.1755e10	3	3
447.59802	46.5793	47.0742	47.5667	2;3	z2:670.8940;z3:447.5980	2	3	1339.77263	447.59815	1.1751e10	2	2
636.84338	61.2554	61.6820	62.1645	2;3	z2:636.8434;z3:424.8986	2	2	1271.67297	636.84376	1.1638e10	2	2
494.60831	54.4657	54.8278	55.3270	1;2;3	z1:1481.8113;z2:741.4087;z3:494.6083	3	3	1480.80301	494.60828	1.1632e10	3	5
556.28076	57.7159	58.0527	58.5480	1;2	z1:1111.5546;z2:556.2808	2	2	1110.54699	556.28077	1.1612e10	2	2
460.59448	90.0629	90.5573	91.0514	1;3	z1:1379.7570;z3:460.5945	2	3	1378.76160	460.59448	1.1561e10	2	2
414.21851	58.5269	59.0015	59.4940	1;2	z1:827.4311;z2:414.2185	2	2	826.42264	414.21860	1.1542e10	2	2
565.80188	67.7949	68.2872	68.8006	1;2	z1:1130.5967;z2:565.8019	2	2	1129.58921	565.80188	1.1484e10	2	2
754.14624	123.8179	124.3077	124.8680	3;4	z3:1005.1926;z4:754.1462	2	4	3011.55251	753.89540	1.1466e10	2	2
589.31049	44.7815	45.2731	45.7648	2	z2:589.3105	1	2	1176.60642	589.31049	1.1320e10	1	1
435.75052	49.4211	49.9065	50.3988	1;2	z1:870.4949;z2:435.7505	2	2	869.48658	435.75056	1.1316e10	2	2
457.29529	58.6085	59.0015	59.4940	2	z2:457.2953	1	2	912.57602	457.29529	1.1270e10	1	1
928.62286	159.3528	159.7194	159.9995	1;2	z1:928.6229;z2:464.8141	2	1	927.61473	928.62201	1.1267e10	2	3
715.38733	73.4430	73.9305	74.4083	1;2;3	z1:1429.7644;z2:715.3873;z3:477.2601	3	2	1428.75999	715.38727	1.1164e10	3	8
508.74408	38.9777	39.3927	39.9154	1;2	z1:1016.4817;z2:508.7441	2	2	1015.47365	508.74410	1.1127e10	2	2
577.28241	55.4410	55.9391	56.4356	1;2	z1:1153.5575;z2:577.2824	2	2	1152.55026	577.28241	1.1118e10	2	2
427.72369	48.7230	49.1555	49.6907	2;3;4	z2:854.4412;z3:569.9625;z4:427.7237	3	4	1706.86574	427.72371	1.1116e10	3	3
859.43671	74.0529	74.4083	74.8867	2;3	z2:859.4367;z3:573.2931	2	2	1716.85883	859.43669	1.1110e10	2	2
484.74008	57.5919	58.0527	58.5480	1;2	z1:968.4738;z2:484.7401	2	2	967.46569	484.74012	1.1097e10	2	2
576.28333	34.8491	35.1731	35.6678	1;2	z1:1151.5591;z2:576.2833	2	2	1150.55207	576.28331	1.1063e10	2	2
689.31958	45.5896	46.0889	46.5793	1;2;3	z1:1377.6305;z2:689.3196;z3:460.2157	3	2	1376.62458	689.31957	1.1008e10	2	3
638.32635	58.9521	59.2728	59.7550	1;2	z1:1275.6450;z2:638.3264	2	2	1274.63814	638.32635	1.0991e10	2	2
442.92664	44.6166	45.1131	45.6045	2;3	z2:663.8865;z3:442.9266	2	3	1325.75823	442.92669	1.0942e10	2	4
683.36053	46.6362	47.1027	47.6578	1;2;3	z1:1365.7181;z2:683.3605;z3:455.9090	3	2	1364.70583	683.36019	1.0933e10	3	3
600.34277	101.1874	101.6111	102.1032	1;2;3	z1:1199.6766;z2:600.3428;z3:400.5633	3	2	1198.67086	600.34271	1.0874e10	3	3
870.42963	76.7221	77.1029	77.5939	2;3;4	z2:1305.1399;z3:870.4296;z4:653.0739	3	3	2607.26327	870.09503	1.0860e10	3	3
510.26132	56.2733	56.7665	57.2576	1;2	z1:1019.5165;z2:510.2613	2	2	1018.50820	510.26138	1.0818e10	2	2
568.94635	50.5913	51.1432	51.6261	2;3	z2:852.9167;z3:568.9464	2	3	1703.81761	568.94648	1.0805e10	2	2
949.98706	109.7412	110.0638	110.5556	2;3	z2:949.9871;z3:633.3265	2	2	1896.95630	949.48543	1.0771e10	2	3
992.00629	97.4616	97.9559	98.4485	2;3	z2:992.0063;z3:661.6733	2	2	1980.99466	991.50461	1.0707e10	2	2
515.78778	65.3801	65.8135	66.3110	1;2	z1:1030.5704;z2:515.7878	2	2	1029.56117	515.78786	1.0700e10	2	2
494.25793	84.4109	84.8952	85.3787	2;3	z2:740.8816;z3:494.2579	2	3	1479.75043	494.25742	1.0668e10	2	2
644.98993	66.5003	66.9930	67.4815	2;3;4	z2:966.9808;z3:644.9899;z4:484.4956	3	3	1931.94770	644.98984	1.0652e10	3	3
660.34003	50.9903	51.4866	51.9840	1;2	z1:1319.6724;z2:660.3400	2	2	1318.66549	660.34002	1.0564e10	2	2
415.26865	94.4594	94.9256	95.4228	1;2	z1:829.5309;z2:415.2686	2	2	828.52280	415.26868	1.0548e10	2	2
554.65479	72.2602	72.3381	72.8473	2;3;4	z2:831.4786;z3:554.6548;z4:416.4933	3	3	1660.94248	554.65477	1.0481e10	3	3
839.46869	116.1201	116.1548	116.6457	2;3	z2:1258.6990;z3:839.4687	2	3	2514.38081	839.13421	1.0417e10	2	2
523.76953	39.4484	39.7806	40.2658	1;2	z1:1046.5320;z2:523.7695	2	2	1045.52452	523.76954	1.0408e10	2	2
1004.95422	111.4201	111.9035	112.3941	2;3	z2:1004.9542;z3:670.3053	2	2	2006.89054	1004.45255	1.0354e10	2	2
696.69971	111.4090	111.9035	112.4553	2;3;4	z2:1044.5446;z3:696.6997;z4:522.7763	3	3	2086.07364	696.36516	1.0285e10	3	3
635.32788	93.5349	94.0271	94.5286	1;2	z1:1269.6497;z2:635.3279	2	2	1268.64125	635.32790	1.0256e10	2	2
753.90009	119.2752	119.7715	120.2937	3;4	z3:1004.8646;z4:753.9001	2	4	3010.56818	753.64932	1.0214e10	2	2
480.98691	40.2819	40.7324	41.2299	2;3;4	z2:960.9668;z3:641.3145;z4:480.9869	3	4	1919.91850	480.98690	1.0212e10	3	3
660.84149	120.4199	120.9103	121.3969	1;2;3	z1:1320.6740;z2:660.8415;z3:440.8957	3	2	1319.66832	660.84144	1.0195e10	3	3
400.24054	58.6750	58.7641	59.2592	2;3	z2:599.8569;z3:400.2405	2	3	1197.69968	400.24050	1.0131e10	2	2
456.30219	159.3266	159.7613	159.9995	1;2	z1:911.5969;z2:456.3022	2	2	910.58979	456.30217	1.0103e10	2	2
572.32196	100.5202	100.9994	101.4847	1;2	z1:1143.6365;z2:572.3220	2	2	1142.62936	572.32196	1.0088e10	2	2
465.29510	91.6008	92.0418	92.5348	1;2	z1:929.5836;z2:465.2951	2	2	928.57569	465.29512	1.0081e10	2	2
435.77435	44.0447	44.3439	44.8582	1;2	z1:870.5419;z2:435.7744	2	2	869.53421	435.77438	1.0002e10	2	2
435.22824	36.5869	37.0738	37.5843	2;3	z2:652.3384;z3:435.2282	2	3	1302.66263	435.22815	9.9938e9	2	2
717.86823	59.4804	59.9770	60.4698	1;2	z1:1434.7291;z2:717.8682	2	2	1433.72190	717.86822	9.9832e9	2	2
420.23529	45.9594	46.4966	46.9912	2;3	z2:629.8497;z3:420.2353	2	3	1257.68420	420.23534	9.9773e9	2	3
597.82819	72.5127	73.0073	73.4962	1;2	z1:1194.6492;z2:597.8282	2	2	1193.64182	597.82819	9.9234e9	2	2
581.33649	119.4659	119.8508	120.3680	1;2	z1:1161.6639;z2:581.3365	2	2	1160.65831	581.33643	9.8859e9	2	2
515.64734	41.3226	41.8155	42.3267	2;3;4;5;6	z2:1287.1074;z3:858.7414;z4:644.3074;z5:515.6473;z6:429.8735	5	5	2572.19705	515.44669	9.8242e9	5	6
470.93021	75.4330	75.9844	76.4734	1;2;3	z1:1410.7781;z2:705.8914;z3:470.9302	3	3	1409.76857	470.93013	9.8201e9	3	4
495.49283	33.4250	33.9203	34.4309	2;3;4	z2:989.9797;z3:660.3219;z4:495.4928	3	4	1976.93941	495.24213	9.7808e9	3	3
635.97290	48.5769	48.9653	49.4607	2;3	z2:952.9548;z3:635.9729	2	3	1903.89398	635.63860	9.7208e9	2	2
652.84729	65.7037	66.1007	66.5919	1;2	z1:1304.6879;z2:652.8473	2	2	1303.68004	652.84730	9.6973e9	2	2
590.33862	110.7973	111.2813	111.7784	2;3	z2:885.0037;z3:590.3386	2	3	1767.99379	590.33854	9.6725e9	2	2
601.96832	52.0383	52.3714	52.8968	2;3;4	z2:902.4490;z3:601.9683;z4:451.9781	3	3	1802.88322	601.96835	9.6364e9	2	3
870.48224	101.3942	101.8844	102.3645	2;3	z2:870.4822;z3:580.6567	2	2	1738.94987	870.48221	9.6241e9	2	2
671.36481	79.6337	79.6486	80.1484	2;3	z2:671.3648;z3:447.9126	2	2	1340.71551	671.36503	9.6088e9	2	2
598.97101	77.2266	77.6372	78.1239	2;3	z2:897.9525;z3:598.9710	2	3	1793.89103	598.97095	9.4658e9	2	2
606.29736	76.8386	77.3937	77.8934	2;3	z2:908.9426;z3:606.2974	2	3	1815.87032	606.29738	9.4568e9	2	2
635.65393	81.4626	81.9601	82.5319	2;3	z2:952.9760;z3:635.6539	2	3	1902.93559	635.31914	9.4279e9	2	2
738.71155	103.6396	104.1724	104.6697	2;3;4	z2:1107.5607;z3:738.7115;z4:554.2841	3	3	2212.10892	738.37692	9.3614e9	3	4
540.95142	120.9103	121.3214	121.8673	2;3	z2:810.9232;z3:540.9514	2	3	1619.83226	540.95136	9.3339e9	2	2
606.34131	71.8587	72.1341	72.6315	1;2;3	z1:1211.6747;z2:606.3413;z3:404.5626	3	2	1210.66804	606.34130	9.3139e9	3	4
632.84497	64.7237	65.1054	65.6053	1;2	z1:1264.6793;z2:632.8450	2	2	1263.67527	632.84491	9.2884e9	2	2
683.54449	83.1842	83.4357	83.9981	2;3;4;5	z2:1366.0817;z3:911.0559;z4:683.5445;z5:547.2369	4	4	2729.14423	683.29334	9.2600e9	4	11
589.31097	45.7759	46.0889	46.5793	1;2	z1:1177.6146;z2:589.3110	2	2	1176.60739	589.31097	9.2494e9	2	2
703.37299	109.3237	109.8093	110.2954	2;3	z2:1054.5555;z3:703.3730	2	3	2106.09369	703.03851	9.2152e9	2	2
783.36328	84.1978	84.6583	85.1513	2	z2:783.3633	1	2	1564.71201	783.36328	9.2070e9	1	1
675.67847	148.7898	149.2868	149.7858	1	z1:675.6785	1	1	674.67119	675.67847	9.1168e9	1	1
960.50806	81.0513	81.5429	82.0334	2	z2:960.5081	1	2	1919.00156	960.50806	9.0834e9	1	1
