mono_mass	mz	charge	rt	intensity	intensity_decile	category	nearest_rtmatch_rt_delta_min	nearest_rtmatch_charge	closest_by_mass_ppm	closest_by_mass_rt_delta_min	closest_by_mass_charge
1335.60953	668.81281	2	50.8486	1.0448e+06	2	rt_miss	0.3328	2	-13.66	-7.5717	2
914.50480	458.25998	2	85.6177	1.0459e+06	2	rt_miss	-3.1823	2	-8.08	-27.2616	2
1178.61830	590.31732	2	101.6521	1.0460e+06	2	rt_miss	0.9480	2	15.76	-42.9412	2
3833.90601	768.19019	5	96.7121	1.0463e+06	2	rt_miss	-0.3618	4	13.89	5.8558	6
1438.69801	720.35852	2	108.1676	1.0470e+06	2	rt_miss	-1.8743	2;3	17.45	17.7305	2
1985.99592	663.34338	3	78.8857	1.0473e+06	2	rt_miss	0.3615	3	-19.15	-26.1557	4
1936.97889	646.99799	3	60.3103	1.0484e+06	2	rt_miss	3.8646	3	17.91	29.8519	2
1565.79102	522.93835	3	29.8847	1.0487e+06	2	rt_miss	5.2625	3	18.85	35.5102	2;3
917.50696	459.76126	2	76.8137	1.0495e+06	2	rt_miss	-1.0994	1	-10.34	-32.6478	2
1498.85076	750.43530	2	143.9082	1.0505e+06	2	rt_miss	-26.2193	2	-8.23	-108.4776	3
1071.57129	536.79272	2	61.5807	1.0508e+06	2	rt_miss	-1.5815	2	-13.40	-14.8617	1;2
2030.00688	1016.51166	2	123.3151	1.0527e+06	2	rt_miss	-2.0221	2	19.56	-56.2713	3
1375.62557	688.82129	2	44.6166	1.0534e+06	2	rt_miss	-0.4210	2;3	-18.49	2.0418	2
1944.89998	649.64276	3	106.1572	1.0551e+06	2	rt_miss	0.4677	3	-17.79	-74.0109	3
3356.82047	840.46368	4	79.0876	1.0565e+06	2	rt_miss	-7.9408	6	-6.91	51.1882	4
2087.07597	697.03485	3	46.3843	1.0570e+06	2	rt_miss	13.5145	3	18.06	67.7390	3
1322.66527	662.34064	2	68.2180	1.0578e+06	2	rt_miss	-0.5927	2	-19.48	49.7059	2
1138.54072	570.27673	2	75.3672	1.0583e+06	2	rt_miss	-1.9242	2	-13.44	-22.7387	2
1474.73440	738.37738	2	115.1826	1.0585e+06	2	rt_miss	-3.9149	3	-19.65	-46.5761	2
812.40685	407.21103	2	81.6680	1.0595e+06	2	rt_miss	-4.6308	2	0.58	-15.6452	2
1187.52811	594.77240	2	49.7230	1.0596e+06	2	rt_miss	-0.7060	2	-11.76	-5.3285	1
2375.15262	595.04413	4	92.4605	1.0617e+06	2	rt_miss	1.0558	4	-8.75	-5.4235	3;4
1312.66632	657.33759	2	99.4246	1.0621e+06	2	rt_miss	-5.7436	3	13.80	-70.9441	2;3
1034.53966	518.27698	2	37.2731	1.0641e+06	2	rt_miss	-1.4704	2	18.28	27.7345	2
2566.22996	856.75232	3	122.1527	1.0656e+06	2	rt_miss	-0.3151	3	-18.16	-85.3099	4
2482.35303	828.79456	3	117.7025	1.0664e+06	2	rt_miss	0.3080	4	-16.77	-51.8196	5
2342.15765	782.06134	3	100.4025	1.0669e+06	2	rt_miss	0.3011	3	15.62	-55.9213	4
3246.49261	812.87897	4	49.9065	1.0685e+06	2	rt_miss	-1.8496	6	-15.41	83.6139	3
959.54402	480.77982	2	68.7857	1.0686e+06	2	rt_miss	-0.3760	2	15.99	39.1146	2
1270.68811	636.35327	2	75.8319	1.0693e+06	2	rt_miss	8.0660	2	17.71	54.8824	2
1806.92395	603.64941	3	86.8029	1.0698e+06	2	rt_miss	-0.5582	2;3	-19.55	-9.9892	3
1424.72998	713.37048	2	119.5315	1.0703e+06	2	rt_miss	-1.1872	2	-17.48	-53.5643	3
1097.63323	549.82385	2	88.3034	1.0703e+06	2	rt_miss	-13.3659	2	-12.69	-24.5913	2
1446.82686	483.28308	3	73.0073	1.0705e+06	2	rt_miss	-0.3634	3	14.87	35.8715	2;3
1175.58562	588.80096	2	38.0872	1.0714e+06	2	rt_miss	1.5287	2	-15.95	25.6373	2
1500.79364	751.40619	2	109.8191	1.0720e+06	2	rt_miss	-2.5163	2	-19.95	-10.7874	2;3
1777.95741	593.66040	3	113.0687	1.0726e+06	2	rt_miss	0.3837	3	-18.63	-13.2997	3
1075.53972	538.77753	2	52.0743	1.0727e+06	2	rt_miss	0.9259	2	-17.14	69.1270	1
1491.86608	746.94000	2	106.4419	1.0729e+06	2	rt_miss	-0.3008	2	10.13	-5.9601	2
1147.62372	574.82031	2	75.2767	1.0757e+06	2	rt_miss	-4.7181	2	13.96	58.3378	2
1227.64592	614.82904	2	66.8878	1.0760e+06	2	rt_miss	0.5232	3	18.43	-15.2295	2
927.50255	464.76022	2	74.4084	1.0769e+06	2	rt_miss	2.6052	2	-6.33	-26.1082	2
1606.79126	804.40527	2	103.2985	1.0770e+06	2	rt_miss	-1.0069	2	19.92	-29.2456	3
1704.81075	853.41479	2	89.7733	1.0783e+06	2	rt_miss	0.3082	2;3	19.76	-42.7622	4
1652.85222	827.43420	2	131.9231	1.0810e+06	2	rt_miss	-0.5798	2	-18.07	-103.0940	3
893.50446	447.75943	2	86.3274	1.0829e+06	2	rt_miss	58.1168	2	15.13	58.1168	2
2102.00892	702.01251	3	65.2847	1.0840e+06	2	rt_miss	2.2104	2;3;4	-19.19	16.0652	3
1243.62960	622.82251	2	60.6528	1.0847e+06	2	rt_miss	0.4626	2	-19.03	-23.5146	2
867.51780	434.76569	2	71.0876	1.0863e+06	2	rt_miss	-13.6444	2	0.00	-13.6444	2
1247.63977	624.82935	2	61.0672	1.0878e+06	2	rt_miss	-2.3414	2	19.21	20.4349	1
1162.55399	582.28442	2	32.0797	1.0880e+06	2	rt_miss	0.5578	2	-14.12	5.9110	2
1957.94937	980.48657	2	75.0055	1.0925e+06	2	rt_miss	0.4957	2	15.96	56.4269	3
2635.38910	879.80408	3	116.9812	1.0964e+06	2	rt_miss	-9.3868	4	14.61	-42.5505	5
1345.68376	673.84991	2	44.9164	1.0971e+06	2	rt_miss	2.1108	3	-19.14	5.0372	3
1207.62710	604.82306	2	112.0619	1.0979e+06	2	rt_miss	0.7036	2	18.56	-73.2139	2
1629.89375	815.95709	2	49.1751	1.0988e+06	2	rt_miss	-11.4898	3	-19.24	44.6051	3
1731.81629	866.91766	2	75.8815	1.0996e+06	2	rt_miss	-0.3803	2	19.47	5.6911	3
1966.90208	984.96198	2	86.5192	1.0997e+06	2	rt_miss	1.4658	2	-5.78	14.3565	3
1706.88141	569.96912	3	28.9840	1.1004e+06	2	rt_miss	0.4877	3	19.64	15.3230	4
802.45487	402.23468	2	39.0643	1.1008e+06	2	rt_miss	5.1955	2	5.86	55.7102	2
1512.85116	757.43463	2	66.5560	1.1013e+06	2	rt_miss	1.4146	2;3	-19.51	27.9120	3
1738.84475	870.43127	2	94.4594	1.1029e+06	2	rt_miss	6.0608	3	19.21	10.5113	2
1290.63033	646.32397	2	42.7560	1.1029e+06	2	rt_miss	-0.6090	3	-19.88	3.0310	3
1500.76128	751.38861	2	112.8163	1.1032e+06	2	rt_miss	3.7243	2	18.33	-5.5135	2
1146.45731	574.23633	2	31.0117	1.1035e+06	2	rt_miss	2.2196	2	-0.38	4.0539	2
1689.83221	564.28394	3	74.1358	1.1044e+06	2	rt_miss	0.4363	3	17.72	67.6372	2
1942.95775	972.98993	2	142.8786	1.1046e+06	2	rt_miss	1.9107	2	-19.68	-66.2703	3
2402.21516	802.08051	3	138.8396	1.1062e+06	2	rt_miss	-23.7151	4	11.54	-44.3716	3
3856.89417	965.73364	4	119.0547	1.1072e+06	2	rt_miss	0.5772	4	9.02	-27.9462	6
2240.11606	561.28882	4	109.8093	1.1100e+06	2	rt_miss	-0.5674	4	19.75	-24.9946	3
1631.85659	544.95935	3	37.2867	1.1111e+06	2	rt_miss	-1.1850	4	-18.95	72.7660	2
1225.60127	613.80792	2	51.3975	1.1112e+06	2	rt_miss	-2.1730	2	-17.11	39.9026	2
1731.75877	866.88995	2	55.4905	1.1131e+06	2	rt_miss	0.3892	2	-16.68	38.3083	3
1151.57102	576.79419	2	63.2148	1.1138e+06	2	rt_miss	0.9601	2	14.84	45.6047	2
1348.67353	450.56561	3	37.8708	1.1139e+06	2	rt_miss	1.1415	2;3	-17.27	28.0964	2
1492.73844	498.58710	3	101.8165	1.1148e+06	2	rt_miss	0.3797	3	-19.42	-29.0313	2
877.49092	439.75381	2	74.4729	1.1148e+06	2	rt_miss	8.2547	2	19.72	8.2547	2
955.49746	478.75650	2	63.7467	1.1156e+06	2	rt_miss	8.4133	2	-2.99	-20.2228	2
1279.65946	640.83923	2	97.2610	1.1192e+06	2	rt_miss	0.9315	2	-18.13	-19.0887	2
1506.77906	503.26746	3	41.0295	1.1193e+06	2	rt_miss	0.5957	3	18.97	25.5265	3
2602.28160	651.83032	4	105.3296	1.1204e+06	2	rt_miss	0.4014	4	15.38	-27.6825	3
2185.14127	729.72339	3	125.3297	1.1220e+06	2	rt_miss	0.3306	2	-18.69	15.0072	3
1479.71064	494.24451	3	40.5553	1.1232e+06	2	rt_miss	4.3463	2;3	-17.67	-16.6290	3
873.47422	437.74429	2	71.2086	1.1240e+06	2	rt_miss	0.9255	2	-12.91	15.9251	1
1261.69180	631.85284	2	107.5944	1.1248e+06	2	rt_miss	3.5605	2	11.18	-56.9091	2
1403.72965	702.87183	2	97.9237	1.1270e+06	3	rt_miss	-0.4942	2	18.00	8.1108	2
1302.67544	652.34570	2	83.0394	1.1305e+06	3	rt_miss	-1.5768	2	18.95	-7.7974	3
1812.81999	605.28210	3	54.3134	1.1308e+06	3	rt_miss	0.3646	2;3	-18.80	51.6245	3
1301.58093	651.79779	2	45.3052	1.1317e+06	3	rt_miss	-1.3335	2	-18.12	18.9979	2
3443.76850	1149.26807	3	139.5095	1.1366e+06	3	rt_miss	-0.4161	4	19.60	-0.4161	4
1215.69756	406.23972	3	33.7855	1.1385e+06	3	rt_miss	10.1862	2;3	8.88	50.8208	2
2074.98410	693.00342	3	69.1323	1.1392e+06	3	rt_miss	0.3868	4	-19.74	9.9664	4
1198.59824	600.30817	2	53.5248	1.1418e+06	3	rt_miss	4.4784	3	-19.46	-12.4793	2;3
1526.80929	764.41486	2	122.3039	1.1468e+06	3	rt_miss	-1.5163	2	18.40	-1.5163	2
2410.16657	804.73132	3	58.6085	1.1473e+06	3	rt_miss	-8.3414	4	17.40	-24.9661	4
840.41300	421.21359	2	69.3124	1.1477e+06	3	rt_miss	19.8430	2	1.52	-22.5043	2
2053.99163	686.00684	3	90.0159	1.1479e+06	3	rt_miss	-2.2777	3	-18.41	-29.2492	3
1858.75270	930.38544	2	49.1246	1.1485e+06	3	rt_miss	-0.8368	2	16.12	52.6291	3
2837.45931	947.16199	3	119.2591	1.1491e+06	3	rt_miss	0.3257	4	13.47	-49.1053	4;5
1034.53180	518.27332	2	88.8666	1.1511e+06	3	rt_miss	0.8311	2	-18.38	-48.0526	2
1219.60531	610.81232	2	34.5430	1.1511e+06	3	rt_miss	1.2857	2	17.82	15.3349	3
1700.89850	851.45825	2	138.0723	1.1514e+06	3	rt_miss	0.3044	3	-19.64	-14.7758	2
2098.05172	525.77118	4	88.6177	1.1532e+06	3	rt_miss	0.5538	4	-19.20	-4.9256	3
1644.77436	549.26654	3	53.3912	1.1540e+06	3	rt_miss	-1.1894	4	-18.17	28.5689	2
1110.60332	556.30896	2	82.0792	1.1551e+06	3	rt_miss	-1.2388	2	14.99	-42.2986	2
1204.64519	603.33105	2	38.4187	1.1556e+06	3	rt_miss	-0.4404	2	19.15	22.3962	3
1716.84713	859.43237	2	103.1323	1.1567e+06	3	rt_miss	-1.0414	3	-16.17	-60.7200	3
1246.58298	624.29980	2	85.0622	1.1582e+06	3	rt_miss	-7.9729	2	18.31	-42.0801	1;2
1779.94791	594.32532	3	41.9762	1.1606e+06	3	rt_miss	6.7925	2;3	-17.35	63.1762	3
1748.86951	875.44336	2	135.2300	1.1606e+06	3	rt_miss	-0.3525	3	-18.73	-91.2175	3
3817.91110	764.99109	5	104.4483	1.1623e+06	3	rt_miss	0.6781	4;5	-17.11	-5.5180	4
3167.63654	793.16864	4	121.9369	1.1624e+06	3	rt_miss	0.3212	5	11.81	-62.1460	6
1629.84747	544.29034	3	27.8728	1.1638e+06	3	rt_miss	0.7522	3;4	19.72	104.7036	2
1803.84231	902.93030	2	125.5353	1.1661e+06	3	rt_miss	-3.4736	3	-19.65	-57.4322	2
1587.80791	794.91174	2	112.1807	1.1661e+06	3	rt_miss	1.1824	2	19.90	-47.5883	3
1725.94137	576.32288	3	93.3886	1.1678e+06	3	rt_miss	-2.8152	3	19.42	-49.3043	3;4
2053.04802	685.69098	3	99.7207	1.1693e+06	3	rt_miss	-1.8342	3	-18.45	21.1896	3
887.51165	444.76312	2	81.2297	1.1698e+06	3	rt_miss	7.3435	2	15.59	11.2915	2
1909.97452	637.66779	3	80.4107	1.1699e+06	3	rt_miss	0.8376	3	-16.33	12.4550	2
1273.65879	637.83923	2	77.0372	1.1704e+06	3	rt_miss	1.0867	2	-18.69	-8.5569	2
2594.30301	649.83398	4	69.8761	1.1707e+06	3	rt_miss	-0.3570	5	-19.62	53.7772	2
1257.67174	420.23099	3	44.5966	1.1718e+06	3	rt_miss	-0.7759	3	19.70	49.6064	2
1634.80545	818.41302	2	137.0208	1.1719e+06	3	rt_miss	0.5484	2	-18.49	-84.4652	4
810.40581	406.21017	2	46.4523	1.1722e+06	3	rt_miss	1.0341	2	9.19	13.2184	1
859.55312	430.78424	2	94.2859	1.1727e+06	3	rt_miss	7.3252	2	1.36	7.9103	2
1563.85082	522.29041	3	56.6897	1.1730e+06	3	rt_miss	-1.0705	3	15.83	17.6938	3
1957.99315	980.51007	2	99.7926	1.1738e+06	3	rt_miss	-2.3310	2	18.90	-5.3246	4
1129.61316	565.81396	2	90.3492	1.1743e+06	3	rt_miss	-6.3956	2	17.59	-51.5816	2
1289.63257	645.82574	2	102.8912	1.1752e+06	3	rt_miss	0.5289	2	-18.67	-17.3812	2
1762.79510	882.40826	2	118.7231	1.1757e+06	3	rt_miss	0.9644	2	-19.30	-44.0777	3
925.60729	463.81094	2	54.6583	1.1779e+06	3	no_mass_candidate			-34.31	56.5375	2
1791.99955	598.33978	3	111.4462	1.1783e+06	3	rt_miss	-0.4337	3	8.89	2.5323	2
1433.76670	478.93011	3	64.4810	1.1787e+06	3	rt_miss	1.6891	3	19.41	71.0387	2;3
2107.10957	703.71326	3	81.6877	1.1788e+06	3	rt_miss	0.4038	3	18.28	53.2059	3
834.45995	418.23767	2	81.6272	1.1789e+06	3	rt_miss	4.8920	2	-12.07	-19.9194	1
1441.81404	721.91516	2	90.1076	1.1803e+06	3	rt_miss	-1.5233	2	14.38	-57.9045	3
1262.64012	632.32788	2	27.4697	1.1836e+06	3	rt_miss	-1.1478	3	-17.80	12.9570	2
2717.31058	680.58710	4	79.9478	1.1837e+06	3	rt_miss	0.3429	4	17.18	-33.7143	4
2143.03343	715.68567	3	62.7550	1.1850e+06	3	rt_miss	0.3152	3	-19.23	8.4277	3
3144.47483	1049.50171	3	69.8761	1.1853e+06	3	rt_miss	0.5871	6	-18.62	-1.0990	4
1475.77726	492.93353	3	84.3130	1.1853e+06	3	rt_miss	0.5017	2	15.48	-3.8208	3
953.52943	477.77237	2	48.6017	1.1873e+06	3	rt_miss	5.3243	2	16.06	96.9796	1;2
1244.65536	623.33722	2	89.6632	1.1883e+06	3	rt_miss	-3.8018	2	19.87	21.3938	2
1523.71374	762.86444	2	49.6499	1.1885e+06	3	rt_miss	-3.0903	3	16.84	40.3660	3
1585.84641	793.93164	2	99.5040	1.1906e+06	3	rt_miss	-1.0555	3	19.05	-59.1813	2
1421.65754	711.83826	2	45.1008	1.1909e+06	3	rt_miss	-0.5577	2	18.59	2.0620	2;3
890.49740	446.25681	2	50.6729	1.1914e+06	3	rt_miss	4.1549	2	-15.19	25.5195	1
1495.75923	499.59439	3	64.5083	1.1932e+06	3	rt_miss	-0.6058	3	-19.70	21.7450	2
2434.18386	812.73865	3	93.3725	1.1933e+06	3	rt_miss	0.4263	3	-18.78	13.7549	3
1471.82461	491.61572	3	38.6390	1.1946e+06	3	rt_miss	-0.7571	3	-18.29	15.7957	3
1900.91283	951.96497	2	124.0789	1.1958e+06	3	rt_miss	-0.5284	3	-19.69	-13.2023	2
1367.67550	684.84607	2	61.9156	1.1962e+06	3	rt_miss	-1.7572	2	16.13	-17.1859	3
1533.76749	767.89148	2	96.6861	1.1978e+06	3	rt_miss	-2.0180	2	-19.14	-44.8991	2
2552.30502	852.11237	3	136.2290	1.1980e+06	3	rt_miss	0.3089	4	19.15	-31.4864	4
1798.85982	600.62799	3	55.5165	1.1982e+06	3	rt_miss	1.3193	2;4	-18.66	-27.7998	3
1461.68500	731.85114	2	123.6248	1.1997e+06	3	rt_miss	0.4008	2	-19.63	-88.6481	3
3921.80841	981.96411	4	112.2698	1.2002e+06	3	rt_miss	-0.7691	6	-17.44	-39.7843	6
1420.67288	711.34491	2	27.7252	1.2025e+06	3	rt_miss	0.5610	2	-18.08	44.3991	2
1836.86359	919.44275	2	75.2767	1.2028e+06	3	rt_miss	1.2115	3	-19.09	-8.7504	2;4
1462.68409	732.35114	2	39.2653	1.2054e+06	3	rt_miss	-1.5800	2	-17.43	42.8262	2
2406.21794	803.41455	3	129.7758	1.2064e+06	3	rt_miss	0.3742	3	17.45	-62.0203	6
1553.76471	777.88959	2	133.3320	1.2069e+06	3	rt_miss	0.4806	2	16.20	-108.6427	3
1388.72596	695.37036	2	82.6112	1.2073e+06	3	rt_miss	2.8988	2	19.75	-36.2801	2
3415.74122	855.19531	4	139.7088	1.2074e+06	3	rt_miss	-0.8308	4	-18.39	-99.6312	6
1395.66052	698.83887	2	93.9006	1.2108e+06	3	rt_miss	-0.4165	2	-19.75	-37.4924	3
864.40514	433.21030	2	78.6355	1.2130e+06	3	rt_miss	-8.0112	1	12.48	-16.0414	2
1049.50631	525.76093	2	26.9364	1.2137e+06	3	rt_miss	-0.4710	2	-14.45	72.6791	1
2217.11783	555.53729	4	66.8792	1.2145e+06	3	rt_miss	0.5318	3	16.31	-21.5096	4
1121.53530	561.77557	2	54.8501	1.2148e+06	3	rt_miss	-3.8721	2	-15.72	-10.9997	2
1711.92572	428.98911	4	68.5173	1.2151e+06	3	rt_miss	-0.3499	4	16.99	64.5091	2
881.49707	441.75577	2	61.0956	1.2161e+06	3	rt_miss	-2.5476	2	1.77	-4.6303	2
1529.67081	765.84229	2	90.1076	1.2173e+06	3	rt_miss	0.3456	2	16.72	-41.3019	2
1589.79120	795.90326	2	92.5534	1.2178e+06	3	rt_miss	0.9456	2	16.13	-15.4097	3
2000.10547	1001.56470	2	140.6105	1.2187e+06	3	rt_miss	-1.4464	3	-16.71	-18.2422	3
2984.44035	996.15674	3	90.2019	1.2188e+06	3	rt_miss	3.4364	4	-18.05	32.0227	4
896.60589	449.31076	2	92.9933	1.2190e+06	3	no_mass_candidate			-39.92	8.0915	2
2443.15455	815.72510	3	78.5823	1.2191e+06	3	rt_miss	0.3517	3	-19.09	-34.9917	4
2296.19508	575.30829	4	90.1262	1.2194e+06	3	rt_miss	6.8855	3	12.44	11.0736	3
1564.86470	522.62988	3	89.5264	1.2195e+06	3	rt_miss	-0.6177	2	-16.41	-13.9285	2;3
1410.65616	706.33734	2	35.6394	1.2197e+06	3	rt_miss	-0.7296	3	19.78	76.4064	2
2085.04506	696.35651	3	47.4456	1.2209e+06	3	rt_miss	0.3638	3	19.56	18.2964	3
1681.85630	841.93524	2	120.7493	1.2215e+06	3	rt_miss	0.6836	2	17.19	-51.5762	3
850.45487	426.23358	2	45.9594	1.2238e+06	3	rt_miss	-3.1354	1	-12.35	33.3918	2
2545.26601	849.76483	3	51.7326	1.2240e+06	3	rt_miss	9.7961	3	15.68	38.6314	3
830.44326	416.22937	2	44.0954	1.2261e+06	3	rt_miss	6.2013	2	10.89	16.3261	2
2589.24210	864.42480	3	134.8403	1.2261e+06	3	rt_miss	0.3687	3	16.12	-24.6279	2
1619.82825	540.94983	3	104.6969	1.2262e+06	3	rt_miss	0.4010	2;3	-19.40	-40.9625	4
1574.79404	788.40314	2	90.5735	1.2287e+06	3	rt_miss	1.6915	2	-16.01	-22.6821	2
1380.70376	691.35980	2	65.1735	1.2292e+06	3	rt_miss	-1.1619	2	-19.66	9.2348	2
1520.80862	761.41254	2	86.1804	1.2323e+06	3	rt_miss	3.6052	2	12.88	5.8813	3
1083.56006	542.78864	2	63.4003	1.2340e+06	3	rt_miss	-0.8236	2	-19.40	1.8683	2
800.47560	401.24475	2	56.7665	1.2354e+06	3	rt_miss	5.8276	2	5.82	31.7188	2
1062.53457	532.27423	2	43.3263	1.2358e+06	3	rt_miss	1.2703	2	-15.49	98.6090	1
1912.91417	638.98047	3	98.2582	1.2365e+06	3	rt_miss	7.1197	2	-19.93	-55.1025	4
1425.76564	713.89044	2	137.6620	1.2374e+06	3	rt_miss	5.7487	2	19.92	-46.1183	2
1433.71843	717.86792	2	37.3719	1.2374e+06	3	rt_miss	0.4321	2	19.10	35.6799	2
1428.71500	715.36414	2	51.0459	1.2400e+06	3	rt_miss	0.3614	2	19.15	36.0332	3
1223.61462	612.81653	2	51.2525	1.2404e+06	3	rt_miss	1.2227	2	-15.43	5.8817	2
1535.52278	768.76880	2	41.4164	1.2437e+06	3	no_mass_candidate			35.18	29.7070	3
1453.82528	485.61621	3	47.1628	1.2440e+06	3	rt_miss	2.6407	3	19.23	40.1410	2
1115.63727	558.82849	2	100.7234	1.2448e+06	3	rt_miss	1.8928	2	14.20	-34.2120	2
1775.95702	592.99390	3	116.7941	1.2457e+06	3	rt_miss	-15.7848	3	-15.93	-15.7848	3
1746.93047	583.31946	3	99.3218	1.2461e+06	3	rt_miss	0.3258	3	-19.58	-57.4260	3
1763.77444	882.89587	2	27.1569	1.2462e+06	3	rt_miss	-0.3029	2;3	-9.28	88.1284	3
1195.63496	598.82507	2	47.5025	1.2471e+06	3	rt_miss	2.8643	2	18.91	-4.5477	2
2711.41301	905.14789	3	100.4025	1.2501e+06	3	rt_miss	1.5967	4	-19.02	-51.4175	6
1796.00436	899.01257	2	142.5891	1.2514e+06	3	rt_miss	-22.3362	3	-1.10	-81.3114	4
1825.85949	609.62848	3	36.1115	1.2532e+06	3	rt_miss	-0.5746	4	-19.34	-8.7145	4
2762.32215	691.83905	4	87.2518	1.2580e+06	3	rt_miss	-6.6619	4	-19.57	31.8029	3
976.48993	489.25247	2	39.8412	1.2603e+06	3	rt_miss	-0.5846	2	19.22	31.8674	2
2144.03607	716.02155	3	114.1233	1.2611e+06	3	rt_miss	0.3197	3	-19.59	23.1486	2
906.45593	454.23486	2	40.3834	1.2612e+06	3	rt_miss	-6.4470	1	19.11	18.0853	1
3574.75147	895.19763	4	89.9998	1.2621e+06	3	rt_miss	-0.3021	6	-16.05	-0.5637	6
1212.70126	607.35864	2	78.5823	1.2623e+06	3	rt_miss	1.3247	2	-19.13	-38.0901	2;3
1687.87810	844.94873	2	130.2020	1.2625e+06	3	rt_miss	-1.6619	2	14.20	-59.0428	3
1020.53927	511.27673	2	44.4279	1.2658e+06	3	rt_miss	-1.8339	1;2	-16.97	17.1973	2
921.53239	461.77393	2	83.1197	1.2665e+06	3	rt_miss	27.4558	2	0.86	27.4558	2
935.55525	468.78510	2	36.3641	1.2670e+06	3	rt_miss	0.4787	2	0.94	6.9128	2
1445.81635	723.91553	2	110.1146	1.2672e+06	3	rt_miss	0.4410	2	15.35	-31.6648	3
1427.66811	714.84137	2	31.8732	1.2680e+06	3	rt_miss	-1.0050	3	-17.82	42.2440	2
1914.97208	958.49261	2	102.4451	1.2681e+06	3	rt_miss	1.2490	3	19.44	-54.0611	2;3
1339.67722	670.84741	2	91.4262	1.2696e+06	3	rt_miss	4.8510	2	18.67	-34.3192	3
1312.72383	657.37024	2	40.4131	1.2700e+06	3	rt_miss	0.7474	2;3	16.29	68.9390	2
1085.53933	543.77667	2	94.7212	1.2707e+06	3	rt_miss	-2.0129	2	16.91	-29.1369	1;2
1042.56587	522.28955	2	58.3561	1.2715e+06	3	rt_miss	2.2199	2	16.12	2.2199	2
1018.58113	510.29767	2	74.8867	1.2744e+06	3	rt_miss	3.0699	1;2	11.47	5.5104	2
2154.05931	719.35889	3	110.8864	1.2759e+06	3	rt_miss	-0.3308	3	-19.79	-17.0603	3
1652.85222	827.43353	2	133.7593	1.2769e+06	3	rt_miss	-0.8086	2	-18.07	-104.9302	3
922.53485	462.27478	2	30.3196	1.2774e+06	3	rt_miss	24.0743	1;2	-3.60	75.7905	2
1738.03929	870.02667	2	142.2089	1.2774e+06	3	rt_miss	-22.3334	3	-14.34	-22.3334	3
1041.48010	521.74750	2	49.3160	1.2777e+06	3	rt_miss	4.0616	2	-14.44	14.5394	2
1652.89850	551.97412	3	111.0125	1.2781e+06	3	rt_miss	-3.4527	2	17.82	16.3170	2
890.52255	446.26843	2	64.1354	1.2798e+06	3	rt_miss	3.0925	2	1.52	-10.1859	2
1213.58801	607.80249	2	111.8167	1.2816e+06	3	rt_miss	8.1304	2;3	18.89	-65.3644	2;3
2310.15658	771.39465	3	99.3861	1.2823e+06	3	rt_miss	2.8881	3	-18.63	33.7962	3
1322.66527	662.34277	2	65.8135	1.2832e+06	3	rt_miss	-0.5548	2	-19.48	52.1104	2
1127.62987	564.82306	2	64.6581	1.2840e+06	3	rt_miss	0.4993	2	14.71	78.8149	2
1612.83215	538.61780	3	68.0213	1.2848e+06	3	rt_miss	-1.8512	2	-17.95	31.5434	2
1850.88979	926.45630	2	106.8563	1.2850e+06	3	rt_miss	0.6219	2	-16.22	-28.1006	3
1364.68707	455.90076	3	25.5751	1.2851e+06	3	rt_miss	0.8482	3	19.44	46.9376	2
2036.04662	1019.53662	2	136.1981	1.2852e+06	3	rt_miss	3.7189	3	19.19	-45.8180	4
1188.65364	595.33447	2	59.3272	1.2855e+06	3	rt_miss	-4.0460	2	19.74	48.4947	2
1451.79839	726.90741	2	91.7902	1.2857e+06	3	rt_miss	2.1104	2	16.51	-35.3249	2;3
1372.68092	687.34888	2	135.9494	1.2861e+06	3	rt_miss	-0.5350	2	-18.83	-35.3623	2
900.50288	451.25995	2	50.8956	1.2868e+06	3	rt_miss	-1.5919	2	-11.70	-16.4972	2
1882.87309	628.62891	3	64.0759	1.2877e+06	3	rt_miss	-0.9896	3	18.94	-37.6625	3;4
2355.17468	786.40137	3	112.9686	1.2898e+06	3	rt_miss	0.7335	3	18.07	-58.0456	4
1299.64929	650.82892	2	67.3899	1.2900e+06	3	rt_miss	0.3296	3	19.67	-43.6860	2;3
1319.67213	660.84485	2	32.7375	1.2901e+06	3	rt_miss	0.6418	2	16.30	66.9696	2
897.52837	449.77170	2	64.8997	1.2911e+06	3	rt_miss	0.3850	2	2.84	0.3850	2
3151.55744	1051.86304	3	120.4632	1.2938e+06	3	rt_miss	3.4486	4	-17.14	-80.3856	6
1784.97261	596.33313	3	113.5946	1.2955e+06	3	rt_miss	-1.6019	2	-18.95	-74.3380	4
995.60153	498.80850	2	72.4855	1.2959e+06	3	rt_miss	7.6208	2	0.45	-13.6250	1
897.42323	449.71835	2	63.0999	1.2966e+06	3	rt_miss	-3.9666	2	3.16	10.8170	1
3010.49709	753.88013	4	106.5605	1.2974e+06	3	rt_miss	-1.3115	4	-19.08	-1.6009	4
2886.29510	963.44226	3	36.2812	1.2984e+06	3	rt_miss	0.3588	3	16.02	83.6190	3
1764.81010	883.41309	2	57.6043	1.2988e+06	3	rt_miss	2.1074	4	19.19	23.3429	2
2319.26991	774.43317	3	96.3181	1.3014e+06	3	rt_miss	-5.8240	3	13.69	-43.7859	5
872.55175	437.28342	2	36.5992	1.3015e+06	3	rt_miss	57.8849	2	-15.83	57.8849	2
