Refined Monoisotopic Mass	Charge	Apex RT	Summed Intensity	Decon Score	Num Candidate Masses	Detector Mono Mass
1977.99642	3	91.6355	8.1460e7	8.0766e-1	1	1976.99307
2806.30123	3	92.7206	8.1449e7	6.1125e-1	1	2807.30459
1373.65342	2	93.2771	8.1448e7	9.4164e-1	1	1373.65342
3033.63582	4	105.8263	8.1447e7	9.4415e-1	1	3034.63917
918.55510	1	66.9930	8.1435e7	9.7075e-1	1	1837.11020
1007.54441	2	93.9825	8.1433e7	9.9467e-1	1	1007.54441
1847.90877	3	65.8829	8.1427e7	9.1362e-1	1	1847.90877
1519.76621	2	60.1881	8.1427e7	8.6564e-1	1	1519.76621
2174.12028	2	140.9401	8.1419e7	8.7113e-1	1	2174.12028
1364.64255	2	72.3616	8.1417e7	6.8804e-1	1	1364.64255
1810.92365	4	50.4469	8.1414e7	5.2752e-1	1	1810.92365
1761.89377	2	98.3936	8.1411e7	8.6167e-1	1	1761.89377
2774.36813	3	71.2321	8.1406e7	9.6965e-1	1	2774.36813
1792.83346	3	88.1423	8.1405e7	8.9393e-1	1	3585.66692
1688.83871	3	52.2861	8.1403e7	8.8196e-1	1	1689.84206
982.62204	2	127.4509	8.1394e7	9.9300e-1	1	982.62204
2119.06925	2	125.2691	8.1394e7	7.9739e-1	1	2119.06925
1635.75730	2	82.7399	8.1388e7	9.0028e-1	1	1635.75730
3710.75741	3	143.2527	8.1385e7	9.8798e-1	1	3709.75405
2496.29518	4	72.1022	8.1383e7	7.2301e-1	1	2496.29518
1743.79679	2	140.5695	8.1380e7	9.4549e-1	1	1744.80014
2497.17172	3	86.5713	8.1376e7	9.3209e-1	1	2497.17172
1568.77427	2	89.3754	8.1373e7	3.7868e-1	1	1568.77427
1186.52597	2	38.4187	8.1366e7	6.9862e-1	1	1186.52597
651.42082	1	151.9442	8.1359e7	9.9398e-1	1	651.42082
1034.57663	2	61.8303	8.1356e7	3.5811e-1	1	1034.57663
1882.89588	4	32.0921	8.1355e7	8.6168e-1	1	941.94962
3511.92219	4	106.0928	8.1354e7	3.7137e-1	1	3511.92219
1320.66729	3	34.5245	8.1351e7	7.8096e-1	1	1320.66729
2159.06783	3	96.5300	8.1343e7	9.2158e-1	1	2159.06783
1424.72031	2	110.1566	8.1340e7	4.9104e-2	1	1424.72031
1633.81197	3	65.4123	8.1337e7	7.8409e-1	1	1633.81197
2477.65152	5	46.3657	8.1330e7	6.1082e-1	1	2477.65152
1258.57871	2	37.3855	8.1328e7	4.3211e-1	1	1258.57871
1196.70102	2	70.6466	8.1326e7	7.4553e-1	1	1196.70102
1359.66161	3	30.4160	8.1324e7	3.1776e-2	1	1359.66161
1282.65940	2	84.8766	8.1317e7	4.8339e-1	1	1282.65940
1304.54595	3	38.3101	8.1317e7	7.7542e-1	1	1304.54595
812.51372	1	55.3517	8.1314e7	9.5418e-1	1	1625.02744
2125.99147	4	101.5343	8.1311e7	9.6905e-1	1	2125.99147
514.35069	1	156.4098	8.1310e7	9.9718e-1	1	514.35069
1017.56131	2	100.7977	8.1302e7	9.8393e-1	1	1017.56131
1310.69968	2	77.2613	8.1302e7	9.3626e-1	1	2620.39601
2324.00039	3	59.1728	8.1302e7	9.0410e-1	1	2322.99703
1273.63108	2	66.6143	8.1300e7	8.3545e-1	1	1273.63108
838.44419	2	33.9364	8.1297e7	9.9346e-1	1	1676.88837
2100.08692	4	34.6110	8.1283e7	7.9032e-1	1	2100.08692
1213.63095	2	61.2393	8.1282e7	6.2068e-1	1	1213.63095
2179.19052	5	67.3478	8.1281e7	2.0327e-1	1	2179.19052
1276.70407	2	120.3259	8.1273e7	7.8309e-1	1	1276.70407
1569.81624	3	38.9394	8.1272e7	3.5700e-1	1	1569.81624
1915.82050	4	28.1642	8.1271e7	8.4925e-1	1	1914.81715
2042.99636	3	77.0546	8.1271e7	9.1629e-1	1	2042.99636
869.53238	2	75.4330	8.1269e7	9.5248e-1	1	1739.06477
1543.72849	2	44.9559	8.1269e7	9.5247e-1	1	1543.72849
1221.60166	2	109.2419	8.1262e7	9.2479e-1	1	1221.60166
580.31517	1	88.4161	8.1262e7	5.4850e-1	1	579.31182
1494.75799	3	64.5083	8.1261e7	8.6577e-1	1	1495.76134
1566.88985	3	95.5726	8.1261e7	9.8211e-1	1	1566.88985
4050.11261	5	110.1950	8.1260e7	7.2093e-1	1	4049.10925
1340.67234	2	37.6448	8.1258e7	9.0318e-1	1	1340.67234
2522.37892	4	133.9302	8.1251e7	9.0251e-1	1	2522.37892
2406.21426	3	130.1500	8.1250e7	2.9390e-1	1	2406.21426
1099.65061	2	84.1358	8.1249e7	3.9456e-1	1	1099.65061
1509.77282	3	39.3927	8.1248e7	8.2297e-1	1	1510.77617
2945.41365	4	100.1831	8.1239e7	4.0777e-1	1	2946.41700
1330.67162	3	75.8604	8.1238e7	9.3156e-1	1	1330.67162
2610.34866	3	134.9270	8.1236e7	7.1505e-1	1	2610.34866
2396.06051	3	86.4574	8.1235e7	8.9515e-1	1	2396.06051
1059.48728	2	48.9764	8.1231e7	2.3303e-1	1	1059.48728
1649.80014	2	54.8748	8.1229e7	8.9782e-1	1	1649.80014
1302.66538	2	80.7685	8.1228e7	5.4232e-1	1	1302.66538
1968.94388	2	112.4553	8.1228e7	9.9017e-1	1	1968.94388
1677.65420	3	126.9207	8.1228e7	7.6830e-1	1	1677.65420
1242.66013	2	63.5054	8.1227e7	4.4884e-1	1	1242.66013
967.58255	2	48.7550	8.1227e7	1.4241e-1	1	967.58255
1566.70737	2	24.5388	8.1221e7	9.8661e-1	1	1566.70737
1662.86945	4	43.8343	8.1220e7	5.1778e-1	1	1662.86945
1296.76548	2	102.1962	8.1214e7	4.8036e-1	1	1296.76548
1872.93503	2	135.4466	8.1213e7	9.2489e-1	1	1871.93168
1564.79355	2	110.9655	8.1211e7	6.0503e-2	1	1564.79355
2210.95333	3	79.2929	8.1207e7	6.4398e-1	1	2210.95333
3593.65324	6	71.0876	8.1204e7	5.4195e-1	1	3593.65324
1388.64914	2	82.8365	8.1201e7	6.9801e-1	1	1388.64914
2472.20931	3	133.0264	8.1201e7	8.7284e-1	1	2472.20931
795.53600	1	146.6924	8.1200e7	9.6325e-1	1	1591.07199
1960.06313	3	77.6372	8.1197e7	7.6073e-2	1	1960.06313
1590.82375	3	38.2743	8.1189e7	1.9681e-1	1	1590.82375
1680.77170	2	121.9843	8.1184e7	9.1556e-1	1	1680.77170
1761.88193	2	90.0815	8.1183e7	8.7807e-1	1	1761.88193
1067.60935	2	59.2592	8.1180e7	7.9108e-1	1	1067.60935
2052.04508	2	106.0234	8.1178e7	9.4331e-1	1	2052.04508
3247.49910	4	47.5174	8.1176e7	8.8763e-1	1	3248.50245
3413.76750	6	28.9840	8.1175e7	6.4771e-1	1	3413.76750
1283.53440	2	56.8816	8.1171e7	9.4388e-1	1	1283.53440
1471.73864	3	32.9954	8.1159e7	9.3820e-1	1	1471.73864
1830.94119	3	75.6462	8.1158e7	5.5076e-1	1	1831.94454
781.41344	1	52.4233	8.1158e7	9.4233e-1	1	781.41344
2006.96047	3	127.5572	8.1156e7	2.2914e-1	1	2006.96047
1005.57645	2	120.1390	8.1152e7	9.8802e-1	1	1005.57645
1781.99502	3	132.5764	8.1150e7	8.8485e-1	1	1781.99502
2353.20126	5	66.7430	8.1150e7	2.0521e-1	1	2355.20797
1241.67295	2	42.7202	8.1149e7	8.7697e-1	1	1241.67295
1614.77413	3	95.8200	8.1142e7	4.3857e-1	1	1614.77413
1343.75652	3	57.0700	8.1141e7	4.3817e-1	1	1343.75652
1317.62143	2	39.3927	8.1137e7	8.8077e-1	1	1317.62143
1723.86452	3	71.5415	8.1137e7	6.2440e-1	1	1723.86452
2961.61577	6	65.7828	8.1136e7	6.5902e-1	1	2961.61577
1922.92001	3	68.7857	8.1133e7	6.2305e-1	1	1922.92001
2036.99691	3	143.5352	8.1132e7	9.2083e-1	1	2036.99691
2078.08450	3	94.5002	8.1130e7	7.6397e-1	1	2078.08450
3122.50084	6	39.6159	8.1125e7	7.2309e-1	1	3122.50084
1410.78550	2	72.6439	8.1112e7	8.5377e-1	1	1410.78550
3392.69848	6	42.3453	8.1111e7	1.9094e-3	1	3396.71190
2083.02279	3	113.0588	8.1109e7	5.8135e-1	1	2082.01943
1559.69112	3	38.4782	8.1107e7	1.4846e-1	1	1560.69448
3682.91676	4	128.1133	8.1098e7	9.4932e-1	1	3681.91340
1700.79707	4	42.1681	8.1094e7	5.7570e-1	1	1700.79707
3767.93507	4	134.6904	8.1089e7	6.9957e-1	1	3766.93171
1027.56540	2	70.1538	8.1089e7	1.1736e-1	1	1027.56540
1874.88259	3	43.9235	8.1088e7	7.2029e-1	1	1873.87923
2445.21957	3	53.2466	8.1083e7	9.3261e-1	1	2445.21957
1014.60282	2	119.9607	8.1081e7	9.9165e-1	1	1014.60282
1370.75405	3	34.5578	8.1080e7	9.5911e-1	1	1370.75405
1364.72490	1	81.3313	8.1078e7	9.5857e-1	1	1364.72490
2118.99496	3	116.6210	8.1069e7	3.7244e-1	1	2117.99160
1765.73264	2	93.4990	8.1068e7	7.5181e-1	1	1765.73264
1613.80356	2	123.4056	8.1065e7	7.9297e-1	1	1613.80356
3595.76130	4	73.5444	8.1060e7	9.4236e-1	1	3595.76130
1315.73850	2	89.7733	8.1059e7	9.4168e-1	1	1315.73850
1014.60819	2	56.1761	8.1059e7	7.8707e-1	1	1014.60819
613.45714	1	152.8743	8.1056e7	9.8375e-1	1	613.45714
1940.87789	3	46.7352	8.1056e7	1.4205e-1	1	1940.87789
1273.59893	3	43.2769	8.1049e7	8.1242e-1	1	1273.59893
1903.96932	3	34.8330	8.1044e7	9.7550e-1	1	1903.96932
3193.26660	5	112.8003	8.1044e7	3.9564e-1	1	3193.26660
1246.69222	3	59.3272	8.1033e7	5.5562e-1	1	1246.69222
1572.80381	2	123.4911	8.1029e7	9.2537e-1	1	1572.80381
2708.25607	3	103.4028	8.1026e7	9.1291e-1	1	2708.25607
5410.54192	6	125.3755	8.1025e7	4.5367e-1	1	5411.54528
3063.30738	4	118.1528	8.1024e7	3.3959e-1	1	3063.30738
1684.90494	2	109.4015	8.1020e7	3.3694e-1	1	1683.90158
2020.92915	4	69.8662	8.1018e7	6.9576e-1	1	2019.92579
1491.67470	3	49.4075	8.1018e7	8.7467e-1	1	1491.67470
1659.80948	2	66.5560	8.1013e7	9.8673e-1	1	1660.81284
973.52751	1	79.6486	8.1010e7	9.8619e-1	1	973.52751
1418.61899	2	34.0586	8.1007e7	4.4681e-1	1	1418.61899
2827.56163	6	82.1188	8.1007e7	7.2026e-1	1	2829.56834
1233.62449	2	72.3381	8.1006e7	9.3906e-1	1	616.81224
1609.79391	3	45.0339	8.0995e7	5.7174e-2	1	1610.79726
1605.77768	2	24.5845	8.0994e7	9.8652e-1	1	1605.77768
1890.91337	2	44.2946	8.0991e7	8.5293e-1	1	1890.91337
1256.57883	2	45.1131	8.0988e7	6.3710e-1	1	1256.57883
849.45951	2	59.4174	8.0986e7	9.0661e-1	1	1698.91901
1856.85152	3	113.3272	8.0979e7	7.6512e-1	1	1857.85488
2094.03463	3	117.9759	8.0977e7	9.0745e-1	1	2094.03463
1197.66489	2	67.9817	8.0970e7	2.6044e-1	1	1197.66489
1198.63354	3	40.0776	8.0968e7	9.8052e-1	1	1198.63354
1500.75180	2	70.9988	8.0961e7	1.5436e-1	1	1500.75180
1090.63877	2	87.4400	8.0956e7	9.5063e-1	1	1090.63877
2275.30167	2	107.6166	8.0955e7	9.6759e-1	1	2275.30167
1219.57688	2	32.7154	8.0955e7	9.2958e-1	1	1219.57688
1121.57305	1	41.8600	8.0954e7	9.8409e-1	1	1121.57305
1070.59647	2	74.4083	8.0950e7	7.1247e-1	1	1071.59983
2517.20455	3	124.7468	8.0945e7	4.7850e-1	1	2517.20455
1683.80698	2	23.9263	8.0941e7	8.6362e-1	1	1683.80698
1691.89522	3	29.7425	8.0940e7	9.4595e-1	1	1691.89522
2097.10037	3	104.0857	8.0937e7	9.4196e-1	1	2097.10037
1257.65805	2	112.1807	8.0936e7	8.0972e-1	1	1257.65805
1172.63700	2	85.3639	8.0935e7	5.6015e-1	1	1173.64035
2601.27544	6	38.5376	8.0935e7	5.0708e-1	1	2602.27879
1359.76291	2	115.3349	8.0933e7	6.6884e-1	1	1359.76291
1247.63711	3	37.5843	8.0928e7	7.5516e-1	1	1248.64046
1024.62827	2	63.0306	8.0927e7	4.7667e-1	1	1024.62827
1494.76011	2	94.5002	8.0925e7	9.5990e-1	1	1494.76011
1640.73838	2	104.8955	8.0920e7	7.8042e-1	1	1640.73838
2045.85276	2	38.1105	8.0915e7	9.7813e-1	1	2044.84940
1416.73934	3	44.9164	8.0908e7	5.4507e-1	1	1416.73934
2368.18472	3	101.0488	8.0908e7	9.4046e-1	1	2368.18472
1313.60019	2	42.1470	8.0908e7	7.9624e-2	1	1313.60019
2662.33559	3	104.3827	8.0904e7	9.0098e-1	1	2662.33559
1909.95522	3	31.5657	8.0903e7	9.5997e-1	1	1909.95522
1648.89759	4	55.1392	8.0901e7	7.3490e-1	1	1649.90095
1929.88418	3	115.3646	8.0899e7	2.6033e-1	1	1928.88082
1590.93636	3	99.0465	8.0890e7	6.6641e-1	1	1590.93636
2020.05753	2	82.7399	8.0890e7	9.2675e-1	1	2020.05753
877.61467	1	155.2939	8.0886e7	9.9354e-1	1	1755.22934
729.44371	1	146.2679	8.0884e7	9.9991e-1	1	729.44371
1018.55014	2	35.6814	8.0882e7	8.5165e-1	1	1018.55014
1800.97994	3	99.6316	8.0879e7	8.8008e-1	1	1800.97994
3491.91633	4	122.2246	8.0874e7	6.8418e-1	1	3491.91633
2201.95426	2	97.8407	8.0868e7	9.9120e-1	1	2201.95426
1201.68435	3	55.3517	8.0866e7	9.3850e-1	1	1201.68435
1733.77328	3	115.3472	8.0863e7	8.2085e-1	1	1733.77328
1775.70754	3	28.6634	8.0862e7	9.7440e-2	1	1775.70754
972.54453	2	62.6684	8.0861e7	4.1092e-3	1	971.54117
1185.64469	2	81.5318	8.0860e7	9.8916e-1	1	1186.64804
1444.73195	3	55.4410	8.0860e7	7.7996e-1	1	1444.73195
1433.84420	3	87.8312	8.0859e7	9.2866e-1	1	1434.84756
1114.77146	2	154.3186	8.0855e7	9.3996e-1	1	1114.77146
1082.57639	2	57.4098	8.0854e7	3.1728e-1	1	1082.57639
2352.23605	3	142.5594	8.0853e7	9.7740e-1	1	2352.23605
2879.51010	3	137.1345	8.0845e7	8.2606e-1	1	2880.51345
1205.45870	3	55.8797	8.0844e7	6.8524e-1	1	1205.45870
3569.74244	5	90.1262	8.0840e7	5.8073e-1	1	3573.75586
1611.88584	2	96.7617	8.0833e7	8.5070e-1	1	1611.88584
849.44968	2	64.4588	8.0833e7	9.1401e-1	1	1698.89936
1023.04233	2	42.5643	8.0832e7	2.0374e-1	1	1023.04233
2750.08575	5	99.6316	8.0823e7	4.7959e-1	1	2750.08575
1768.94193	2	53.5049	8.0818e7	9.8561e-1	1	3537.88386
3331.79501	3	128.8793	8.0810e7	9.5388e-1	1	3331.79501
1058.52903	2	46.9590	8.0791e7	4.3810e-1	1	1058.52903
1526.73349	2	101.7215	8.0787e7	5.7877e-1	1	1526.73349
1895.79551	2	44.7815	8.0782e7	9.6372e-1	1	1894.79215
683.41057	1	148.1791	8.0778e7	9.9302e-1	1	683.41057
1255.69195	3	53.0545	8.0778e7	7.1130e-1	1	1255.69195
1161.56491	2	57.3814	8.0776e7	3.6634e-1	1	1161.56491
798.49773	1	67.5770	8.0775e7	9.7165e-1	1	798.49773
1471.67077	3	53.3256	8.0771e7	2.3384e-1	1	1472.67412
3039.37173	3	112.2463	8.0768e7	9.0731e-1	1	3039.37173
3177.67561	4	121.8376	8.0765e7	9.1538e-1	1	3178.67897
993.47104	2	34.5430	8.0765e7	8.8905e-1	1	993.47104
2530.37477	4	105.6815	8.0764e7	5.0042e-1	1	2530.37477
1119.58567	2	95.0778	8.0761e7	6.5278e-1	1	1119.58567
859.49285	1	53.3256	8.0756e7	9.9151e-1	1	1718.98569
1024.50840	2	65.7148	8.0756e7	6.8341e-1	1	1024.50840
957.46372	2	51.2674	8.0752e7	6.1858e-1	1	957.46372
2825.32844	4	130.7317	8.0751e7	7.1639e-1	1	2826.33180
2232.40249	5	57.6216	8.0749e7	4.1626e-1	1	2232.40249
2011.98019	3	107.5944	8.0747e7	8.3405e-1	1	2012.98354
1385.74607	2	77.0546	8.0745e7	8.9085e-1	1	1385.74607
1943.02768	2	143.5041	8.0743e7	4.0946e-1	1	1942.02433
988.60733	2	123.4614	8.0742e7	1.8893e-1	1	988.60733
2355.16495	2	98.7965	8.0740e7	9.6355e-1	1	2355.16495
2518.19149	3	108.7256	8.0736e7	9.3841e-1	1	2518.19149
1056.55735	2	59.7550	8.0733e7	2.5872e-1	1	1056.55735
1466.68864	2	79.4604	8.0732e7	9.6909e-1	1	1467.69199
1406.64634	2	97.0365	8.0732e7	9.0553e-1	1	1406.64634
1222.66660	2	62.4739	8.0724e7	4.6279e-1	1	1222.66660
1170.67380	2	42.6681	8.0720e7	6.4436e-1	1	1170.67380
2105.97867	2	113.9018	8.0719e7	7.2184e-1	1	2105.97867
5068.72155	6	47.0272	8.0719e7	5.6409e-1	1	5072.73497
1378.17356	2	92.5212	8.0717e7	6.7013e-1	1	1378.17356
820.48203	2	74.6640	8.0715e7	9.7508e-1	1	1640.96406
1753.06025	4	75.5396	8.0715e7	3.0657e-2	1	1753.06025
2353.09489	2	105.3296	8.0709e7	8.7255e-1	1	2353.09489
1526.81809	2	59.0224	8.0707e7	1.0086e-1	1	1526.81809
3171.80418	6	60.4970	8.0707e7	2.6638e-1	1	3171.80418
2099.07827	3	33.1981	8.0706e7	7.3079e-1	1	2099.07827
1613.82846	2	67.8765	8.0704e7	7.6951e-1	1	1613.82846
1024.60361	2	64.4366	8.0702e7	5.0378e-1	1	1024.60361
1727.77657	3	86.9488	8.0697e7	4.0225e-1	1	1727.77657
1740.85776	2	110.3634	8.0697e7	8.5700e-1	1	1740.85776
1531.72153	2	78.0310	8.0696e7	7.4762e-1	1	1531.72153
1606.82607	3	78.8485	8.0691e7	9.5021e-1	1	1606.82607
2880.51890	6	71.6343	8.0689e7	6.6654e-1	1	2880.51890
1659.92281	3	109.2419	8.0687e7	9.6217e-1	1	1659.92281
2033.05337	3	138.5856	8.0685e7	7.5350e-1	1	2033.05337
1780.89878	2	90.2637	8.0685e7	7.1661e-1	1	1780.89878
991.53531	2	57.8744	8.0684e7	9.6715e-1	1	991.53531
983.56693	2	65.8829	8.0682e7	5.7415e-1	1	983.56693
983.46129	1	102.2135	8.0680e7	9.4041e-1	1	983.46129
1541.87783	3	82.1732	8.0679e7	6.8250e-1	1	1541.87783
952.59513	2	89.9119	8.0678e7	9.7131e-1	1	952.59513
933.52897	2	117.3953	8.0674e7	9.9028e-1	1	933.52897
1856.94155	3	64.7608	8.0673e7	1.5361e-1	1	1856.94155
2673.24498	6	64.2858	8.0669e7	9.7424e-2	1	2673.24498
1646.84516	4	61.0956	8.0662e7	7.2403e-1	1	1646.84516
1719.88425	2	91.4114	8.0659e7	9.4452e-1	1	1719.88425
1510.82012	3	34.7825	8.0653e7	9.1620e-1	1	1510.82012
2130.11720	4	59.2728	8.0646e7	7.4861e-1	1	2130.11720
1329.65471	1	55.0276	8.0645e7	9.4425e-1	1	1329.65471
1170.67295	2	50.7559	8.0642e7	1.7496e-2	1	1170.67295
1950.96952	2	139.4413	8.0638e7	9.2491e-1	1	1950.96952
2647.31933	5	107.0816	8.0630e7	3.6371e-1	1	2647.31933
2154.03610	3	77.5048	8.0626e7	9.0862e-1	1	2154.03610
2750.29086	3	103.9704	8.0625e7	8.0590e-1	1	2750.29086
1606.78877	4	58.5591	8.0622e7	4.9326e-1	1	1606.78877
1278.19205	2	110.7415	8.0617e7	4.6080e-2	1	1279.19541
1263.51804	2	42.6570	8.0612e7	3.9007e-1	1	1263.51804
2560.25714	5	42.9042	8.0603e7	6.3086e-1	1	2563.26721
3350.78984	6	73.9713	8.0601e7	5.6546e-1	1	3351.79320
1800.95212	2	100.9079	8.0600e7	9.3173e-1	1	1800.95212
1251.67051	2	104.6412	8.0597e7	8.2753e-1	1	1251.67051
1868.00570	3	64.1910	8.0590e7	5.6967e-1	1	1867.00234
2851.24147	4	135.7624	8.0588e7	6.2560e-1	1	2851.24147
1391.79655	2	96.7244	8.0588e7	8.1687e-1	1	1392.79990
2664.93404	3	141.7159	8.0579e7	6.4175e-1	1	2664.93404
893.38608	2	72.5722	8.0573e7	9.8718e-1	1	1786.77216
957.38785	2	43.4361	8.0571e7	1.9397e-2	1	957.38785
2011.83999	3	102.6162	8.0567e7	7.8828e-1	1	2010.83663
1512.57248	2	109.6321	8.0565e7	9.1608e-1	1	1512.57248
1372.74643	2	118.2764	8.0563e7	5.6985e-1	1	1372.74643
1806.78544	2	49.8035	8.0557e7	8.8824e-1	1	3613.57087
1075.49863	2	87.9850	8.0557e7	8.2407e-1	1	1075.49863
1897.97829	3	52.2018	8.0555e7	6.2849e-1	1	1897.97829
964.60807	2	74.8235	8.0554e7	9.3092e-1	1	964.60807
1999.00931	2	95.5156	8.0553e7	9.3581e-1	1	1999.00931
1431.73899	2	127.5436	8.0553e7	8.8505e-1	1	1431.73899
1136.54355	2	39.3592	8.0552e7	8.6021e-1	1	1136.54355
4986.41991	6	79.1259	8.0552e7	4.6827e-1	1	4988.42662
1702.83369	4	46.1888	8.0552e7	6.7082e-1	1	1702.83369
2331.65365	5	57.2428	8.0550e7	1.5592e-1	1	2332.65701
3414.40853	3	118.3134	8.0542e7	8.0865e-1	1	3413.40518
1006.54917	2	89.1715	8.0537e7	8.7610e-1	1	1006.54917
1456.64150	3	27.0746	8.0535e7	4.3191e-1	1	1456.64150
1207.56679	3	34.0586	8.0529e7	7.6763e-1	1	1207.56679
1901.86293	4	99.0911	8.0527e7	9.3705e-1	1	1901.86293
1696.91391	2	41.7648	8.0527e7	9.6752e-1	1	1696.91391
1340.56907	2	35.1731	8.0526e7	7.5704e-1	1	1340.56907
1502.76464	3	65.1054	8.0515e7	3.6117e-1	1	1503.76800
2097.87843	4	73.5110	8.0514e7	2.4254e-1	1	2097.87843
1630.77717	4	57.0700	8.0505e7	1.8808e-1	1	1630.77717
2337.22085	3	132.3898	8.0501e7	9.7104e-1	1	2337.22085
912.47788	2	107.9486	8.0500e7	9.8695e-1	1	1824.95576
1793.97022	4	89.4559	8.0500e7	9.5387e-1	1	1794.97358
1587.87632	2	95.5553	8.0488e7	1.9110e-1	1	1587.87632
1034.54131	1	66.9757	8.0480e7	9.9990e-1	1	1034.54131
3477.87114	6	73.3874	8.0479e7	6.5978e-1	1	3475.86443
1318.68874	3	54.8278	8.0475e7	7.8118e-1	1	1318.68874
1613.88357	3	85.1624	8.0474e7	9.8491e-1	1	1614.88692
1307.74680	2	81.3660	8.0473e7	1.8348e-1	1	1307.74680
2165.00894	3	109.6705	8.0472e7	9.8020e-1	1	2166.01229
1854.99825	3	92.5212	8.0468e7	6.2270e-1	1	1854.99825
1652.91928	2	106.0692	8.0467e7	9.3890e-1	1	1652.91928
1005.55193	1	53.0384	8.0463e7	9.5634e-1	1	1005.55193
1543.71877	3	69.4374	8.0455e7	6.9957e-1	1	1543.71877
1456.68810	3	124.6135	8.0453e7	9.6796e-1	1	1456.68810
2154.06057	3	106.1101	8.0452e7	6.9499e-1	1	2153.05721
1009.56174	2	132.2054	8.0450e7	9.8240e-1	1	1009.56174
1301.71006	2	138.4149	8.0450e7	9.6580e-1	1	1301.71006
1063.55564	2	77.1177	8.0449e7	9.3066e-1	1	1063.55564
1100.60832	1	64.1106	8.0446e7	7.2736e-1	1	1100.60832
808.39775	1	53.1126	8.0426e7	9.9011e-1	1	1616.79551
1613.02583	4	39.4867	8.0423e7	6.0250e-1	1	1613.02583
1441.72178	2	49.1246	8.0422e7	9.0302e-1	1	1441.72178
1443.79538	2	23.7039	8.0420e7	9.6229e-1	1	1443.79538
2598.71490	5	56.7665	8.0416e7	4.4146e-1	1	2598.71490
1597.76528	3	53.4222	8.0412e7	7.2590e-1	1	1597.76528
955.54551	2	44.7532	8.0407e7	8.4509e-1	1	955.54551
1431.84787	2	121.0218	8.0405e7	9.6774e-1	1	1431.84787
1737.98177	3	94.4680	8.0404e7	5.9076e-2	1	1737.98177
1741.85373	2	88.7849	8.0399e7	5.9632e-1	1	1741.85373
1656.96604	2	47.2173	8.0396e7	3.9814e-1	1	1656.96604
1323.76462	2	26.3869	8.0392e7	2.3930e-1	1	1323.76462
1181.71555	2	83.6921	8.0389e7	7.2486e-1	1	1181.71555
1853.93356	3	136.4283	8.0387e7	9.5606e-1	1	3707.86711
1586.72677	3	40.2658	8.0386e7	6.8421e-3	1	1586.72677
1387.71328	3	54.4075	8.0374e7	4.9054e-1	1	1387.71328
2713.80157	5	118.0402	8.0367e7	8.3133e-2	1	2713.80157
964.57834	2	89.7274	8.0357e7	9.5276e-1	1	964.57834
1664.94138	2	68.2872	8.0355e7	5.1933e-1	1	1664.94138
1782.89799	2	135.0644	8.0350e7	7.2951e-1	1	1783.90134
1664.78623	2	66.2728	8.0346e7	8.6945e-1	1	1664.78623
1492.72275	2	130.5769	8.0344e7	8.0751e-1	1	1492.72275
3223.61451	4	139.4611	8.0343e7	8.5087e-1	1	3223.61451
1621.82395	2	139.5095	8.0343e7	6.9289e-1	1	1621.82395
1352.63840	2	36.3777	8.0342e7	9.4653e-1	1	1352.63840
975.96868	1	69.8761	8.0336e7	8.5449e-1	1	1950.93400
1212.56980	2	52.4629	8.0334e7	6.0852e-1	1	1212.56980
1557.91146	3	36.0336	8.0333e7	9.2750e-1	1	1557.91146
1089.05161	2	37.8708	8.0330e7	3.7459e-1	1	1089.05161
1647.05683	4	61.8303	8.0327e7	1.5476e-1	1	1647.05683
5140.68524	6	130.7317	8.0325e7	3.3859e-1	1	5143.69530
1126.56650	2	90.4768	8.0322e7	7.9796e-1	1	1126.56650
1942.84385	2	62.1361	8.0319e7	9.4078e-1	1	1941.84049
1022.53928	2	108.6538	8.0318e7	9.7922e-1	1	1022.53928
1908.97190	2	47.6097	8.0317e7	8.2248e-1	1	1907.96854
2254.86935	3	96.1112	8.0314e7	8.4254e-1	1	2254.86935
1294.65586	2	94.1634	8.0312e7	8.4425e-1	1	1294.65586
1797.93221	3	61.9318	8.0310e7	7.8423e-1	1	1798.93557
1991.09090	3	71.4699	8.0310e7	8.9362e-1	1	1991.09090
2124.08351	4	91.7816	8.0309e7	9.1892e-1	1	2124.08351
1732.78579	3	42.6311	8.0304e7	6.0356e-1	1	1732.78579
3462.68948	3	116.6656	8.0304e7	9.7082e-1	1	3462.68948
986.51053	2	70.4818	8.0301e7	2.8524e-1	1	986.51053
1845.07172	4	24.1460	8.0301e7	4.1147e-1	1	1845.07172
1406.64231	2	47.4728	8.0298e7	8.9031e-1	1	1406.64231
1857.06843	4	50.7262	8.0296e7	4.9992e-1	1	1857.06843
4035.88690	5	114.4430	8.0283e7	5.7289e-1	1	4035.88690
1304.66619	3	40.5553	8.0277e7	5.4053e-1	1	1303.66283
2130.87508	3	67.4110	8.0271e7	8.6050e-1	1	2130.87508
557.32475	1	85.9986	8.0260e7	2.7053e-1	1	557.32475
955.55320	2	54.2787	8.0260e7	6.2257e-1	1	955.55320
1819.86704	2	72.6019	8.0259e7	9.3782e-1	1	1819.86704
1515.72715	2	67.8295	8.0257e7	6.0690e-1	1	1515.72715
1230.66916	2	47.2086	8.0257e7	1.7570e-1	1	1230.66916
811.52707	2	74.2821	8.0250e7	5.8258e-1	1	811.52707
3182.30893	3	139.4413	8.0245e7	6.0007e-1	1	3184.31564
