scan_index	one_based_scan	rt	mz	intensity	charge
1200	2064	7.60156	611.501892	2.0265e4	0
1200	2064	7.60156	611.892944	2.5794e4	2
1200	2064	7.60156	612.188904	1.9569e4	1
1200	2064	7.60156	612.393188	2.2331e4	2
1200	2064	7.60156	612.852173	2.5471e4	0
1200	2064	7.60156	614.375671	1.9645e4	0
1200	2064	7.60156	615.405090	2.0921e4	0
1200	2064	7.60156	616.930603	2.4245e4	0
1200	2064	7.60156	617.761536	2.3008e4	0
1200	2064	7.60156	617.796082	1.9286e4	0
1200	2064	7.60156	620.343872	2.4239e4	0
1200	2064	7.60156	620.754517	2.2473e4	0
1200	2064	7.60156	621.373779	2.6174e4	0
1200	2064	7.60156	621.852295	2.7794e4	0
1200	2064	7.60156	624.381348	1.9080e4	0
1200	2064	7.60156	625.369324	2.3163e4	0
1200	2064	7.60156	626.283020	3.3539e4	0
1200	2064	7.60156	628.938660	3.2065e4	3
1200	2064	7.60156	629.268372	2.2050e4	3
1200	2064	7.60156	630.248230	3.2759e4	0
1200	2064	7.60156	630.797302	2.0648e4	0
1200	2064	7.60156	630.866089	1.9514e4	0
1200	2064	7.60156	630.943237	1.7745e4	0
1200	2064	7.60156	631.392029	2.6053e4	0
1200	2064	7.60156	631.921265	2.2551e4	0
1200	2064	7.60156	631.935669	2.1623e4	0
1200	2064	7.60156	632.328491	2.0456e4	0
1200	2064	7.60156	633.346375	2.0579e4	0
1200	2064	7.60156	633.360657	2.8335e4	0
1200	2064	7.60156	634.265442	1.9763e4	0
1200	2064	7.60156	634.292969	1.9950e4	1
1200	2064	7.60156	634.329224	2.3621e4	0
1200	2064	7.60156	634.775085	1.8213e4	1
1200	2064	7.60156	634.840698	2.6438e4	1
1200	2064	7.60156	635.236694	2.4007e4	0
1200	2064	7.60156	635.296997	2.1693e4	1
1200	2064	7.60156	635.773071	2.0975e4	1
1200	2064	7.60156	635.845886	2.0558e4	1
1200	2064	7.60156	636.009399	2.0320e4	6
1200	2064	7.60156	636.897888	2.2478e4	0
1200	2064	7.60156	638.385986	2.5367e4	0
1200	2064	7.60156	638.404785	1.8752e4	0
1200	2064	7.60156	638.941956	2.2237e4	0
1200	2064	7.60156	642.279236	2.9683e4	2
1200	2064	7.60156	642.782776	3.3461e4	2
1200	2064	7.60156	643.311768	6.2172e4	0
1200	2064	7.60156	643.404053	2.2654e4	0
1200	2064	7.60156	644.414185	1.7796e4	0
1200	2064	7.60156	644.840881	2.1244e4	0
1200	2064	7.60156	645.876709	2.9828e4	6
1200	2064	7.60156	646.037903	2.0794e4	6
1200	2064	7.60156	648.279846	2.1883e4	0
1200	2064	7.60156	648.308716	2.3229e4	0
1200	2064	7.60156	649.353638	2.6229e4	0
1200	2064	7.60156	650.266357	2.4279e4	0
1200	2064	7.60156	651.152954	2.2888e4	0
1200	2064	7.60156	652.228516	2.0230e4	0
1200	2064	7.60156	654.390381	2.3911e4	0
1200	2064	7.60156	654.873535	2.5071e4	0
1200	2064	7.60156	654.966125	1.9908e4	0
1200	2064	7.60156	656.250122	2.3762e4	0
1200	2064	7.60156	656.859375	2.9571e4	0
1200	2064	7.60156	658.489258	2.1802e4	0
1200	2064	7.60156	659.254028	2.0077e4	0
1200	2064	7.60156	659.328552	2.2041e4	0
1200	2064	7.60156	660.912292	2.0791e4	0
1200	2064	7.60156	661.844177	2.1147e4	0
1200	2064	7.60156	663.398926	2.5888e4	0
1200	2064	7.60156	666.770447	2.8716e4	0
