scan_index	one_based_scan	rt	mz	intensity	charge
1200	2064	7.60156	688.309273	9.8519e4	0
1200	2064	7.60156	692.392883	8.3872e4	0
1200	2064	7.60156	692.767209	1.6474e5	2
1200	2064	7.60156	693.270124	1.1726e5	2
1200	2064	7.60156	693.769058	7.3479e4	2
1200	2064	7.60156	693.872681	9.0715e4	0
1200	2064	7.60156	695.331768	9.1561e4	0
1200	2064	7.60156	695.747395	7.2785e4	0
1200	2064	7.60156	695.792893	1.9033e5	0
1200	2064	7.60156	696.729605	9.6977e4	0
1200	2064	7.60156	697.773455	9.0080e4	0
1200	2064	7.60156	699.305081	1.0936e5	0
1200	2064	7.60156	699.887837	7.5558e4	0
1200	2064	7.60156	700.354325	1.1495e5	0
1200	2064	7.60156	700.899724	8.3197e4	0
1200	2064	7.60156	702.833790	9.0512e4	0
1200	2064	7.60156	703.867258	7.4842e4	0
1200	2064	7.60156	704.382760	1.1665e5	0
1200	2064	7.60156	704.742791	8.5724e4	0
1200	2064	7.60156	704.850248	1.8280e5	0
1200	2064	7.60156	706.185509	7.7681e4	0
1200	2064	7.60156	706.219818	1.1051e5	0
1200	2064	7.60156	706.251085	8.1773e4	0
1200	2064	7.60156	706.788150	9.7036e4	0
1200	2064	7.60156	707.776327	1.1551e5	0
1200	2064	7.60156	710.269841	8.1627e4	0
1200	2064	7.60156	710.961562	8.4457e4	0
1200	2064	7.60156	711.391613	9.0095e4	0
1200	2064	7.60156	712.283817	8.0716e4	0
1200	2064	7.60156	712.360231	1.2715e5	0
1200	2064	7.60156	712.834545	8.0950e4	0
1200	2064	7.60156	713.355945	1.0875e5	0
1200	2064	7.60156	713.808173	8.2584e4	0
1200	2064	7.60156	713.872742	8.1525e4	0
1200	2064	7.60156	714.171052	1.0802e5	4
1200	2064	7.60156	714.415059	8.2240e4	4
1200	2064	7.60156	718.803401	1.2224e5	0
1200	2064	7.60156	718.858353	7.3687e4	0
1200	2064	7.60156	718.907621	7.6217e4	0
1200	2064	7.60156	719.914443	8.8864e4	0
1200	2064	7.60156	720.459281	7.1161e4	0
